time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-60,60,657,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-60,60,530,3.2,25,0.34,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-60,60,525,5.5,25,0.50,0.0,0.0,27,0.060,0.0,0.0,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-60,60,523,4.1,25,0.50,9440.000000,0,27,11,0.0,75968.000000,5,0.0,0.0,0.0,1.0
1992,0,1,3400,-60,60,524,19,24,0.53,511808.000000,0,27,12,0.0,150496.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-60,60,524,19,24,0.55,385344.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2490,0,1,3400,-60,60,524,21,23,0.55,498048.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,0,1,3400,-60,60,527,21,23,0.56,514656.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-60,60,529,21,23,0.53,504480.000000,0,27,8.9,0.0,63360.000000,0,0.0,0.0,0.0,1.0
3237,0,1,3400,-60,60,522,20,23,0.54,148832.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-60,60,523,20,23,0.51,109376.000000,0,27,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-60,60,528,21,23,0.56,105440.000000,0,27,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-60,60,526,20,23,0.58,48160.000000,0,27,7.9,0.0,16064.000000,0,0.0,0.0,0.0,1.0
4233,0,1,3400,-60,60,521,23,23,0.63,70112.000000,0,27,2.0,0.0,10368.000000,0,0.0,0.0,0.0,1.0
4482,0,1,3400,-60,60,523,18,23,0.51,73440.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-60,60,525,22,23,0.65,86240.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-60,60,528,19,23,0.51,38496.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-60,60,526,22,23,0.96,108256.000000,7,27,4.8,0.0,65152.000000,9,0.0,0.0,0.0,1.0
5478,0,1,3400,-60,60,523,20,24,0.95,85280.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-60,60,522,19,23,0.57,48096.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-60,60,522,22,24,0.68,73504.000000,0,27,5.2,0.0,8416.000000,0,0.0,0.0,0.0,1.0
6225,0,1,3400,-60,60,525,20,23,0.57,62752.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-60,60,524,21,23,0.50,52992.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-60,60,525,21,23,0.53,65600.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-60,60,526,21,23,0.54,95872.000000,0,27,0.54,0.0,5568.000000,11,0.0,0.0,0.0,1.0
7221,0,1,3400,-60,60,527,21,23,0.51,79584.000000,0,27,8.0,0.0,10368.000000,38,0.0,0.0,0.0,1.0
7470,0,1,3400,-60,60,530,21,23,0.53,102432.000000,0,27,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-60,60,526,21,23,0.51,60704.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-60,60,522,21,23,0.54,80128.000000,0,27,5.1,0.0,47232.000000,9,0.0,0.0,0.0,1.0
8217,0,1,3400,-60,60,524,23,23,0.65,103520.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-60,60,529,21,23,0.50,77856.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-60,60,529,21,23,0.52,89184.000000,0,27,1.0,0.0,1568.000000,0,0.0,0.0,0.0,1.0
8964,0,1,3400,-60,60,524,21,23,0.53,80192.000000,0,27,4.1,0.0,65152.000000,25,0.0,0.0,0.0,1.0
9213,0,1,3400,-60,60,522,22,23,0.65,92704.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-60,60,524,23,23,0.88,86080.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-60,60,525,21,23,0.50,46912.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-60,60,527,22,23,0.50,63296.000000,0,27,7.8,0.0,40192.000000,21,0.0,0.0,0.0,1.0
10209,0,1,3400,-60,60,528,21,23,0.55,95104.000000,0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-60,60,528,22,23,0.70,29984.000000,0,27,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-60,60,526,22,23,0.61,83712.000000,0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-60,60,524,20,23,0.52,73344.000000,0,27,9.1,0.0,2592.000000,44,0.0,0.0,0.0,1.0
11205,0,1,3400,-60,60,523,13,23,0.53,39648.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-60,60,527,20,23,0.52,86528.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11703,0,1,3400,-60,60,527,21,23,0.54,66080.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
