time,nof_ue,dl_brate,ul_brate
1604109561515,0,0.0,0.0
1604109561765,0,0.0,0.0
1604109562015,0,0.0,0.0
1604109562265,0,0.0,0.0
1604109562515,0,0.0,0.0
1604109562765,0,0.0,0.0
1604109563015,0,0.0,0.0
1604109563265,0,0.0,0.0
1604109563515,0,0.0,0.0
1604109563765,0,0.0,0.0
1604109564015,0,0.0,0.0
1604109564265,0,0.0,0.0
1604109564515,0,0.0,0.0
1604109564765,0,0.0,0.0
1604109565015,0,0.0,0.0
1604109565265,0,0.0,0.0
1604109565515,0,0.0,0.0
1604109565765,0,0.0,0.0
1604109566015,0,0.0,0.0
1604109566265,0,0.0,0.0
1604109566515,0,0.0,0.0
1604109566765,0,0.0,0.0
1604109567015,0,0.0,0.0
1604109567265,0,0.0,0.0
1604109567515,0,0.0,0.0
1604109567765,0,0.0,0.0
1604109568015,0,0.0,0.0
1604109568265,0,0.0,0.0
1604109568515,0,0.0,0.0
1604109568765,0,0.0,0.0
1604109569015,0,0.0,0.0
1604109569265,0,0.0,0.0
1604109569515,0,0.0,0.0
1604109569765,0,0.0,0.0
1604109570015,0,0.0,0.0
1604109570265,0,0.0,0.0
1604109570515,0,0.0,0.0
1604109570765,0,0.0,0.0
1604109571015,0,0.0,0.0
1604109571265,0,0.0,0.0
1604109571515,0,0.0,0.0
1604109571765,0,0.0,0.0
1604109572015,0,0.0,0.0
1604109572265,0,0.0,0.0
1604109572515,0,0.0,0.0
1604109572765,0,0.0,0.0
1604109573015,0,0.0,0.0
1604109573265,0,0.0,0.0
1604109573515,0,0.0,0.0
1604109573765,0,0.0,0.0
1604109574015,0,0.0,0.0
1604109574265,0,0.0,0.0
1604109574515,0,0.0,0.0
1604109574765,0,0.0,0.0
1604109575015,0,0.0,0.0
1604109575265,0,0.0,0.0
1604109575515,0,0.0,0.0
1604109575765,0,0.0,0.0
1604109576015,0,0.0,0.0
1604109576265,0,0.0,0.0
1604109576515,0,0.0,0.0
1604109576765,0,0.0,0.0
1604109577015,0,0.0,0.0
1604109577265,0,0.0,0.0
1604109577515,0,0.0,0.0
1604109577765,0,0.0,0.0
1604109578015,0,0.0,0.0
1604109578265,0,0.0,0.0
1604109578515,0,0.0,0.0
1604109578765,0,0.0,0.0
1604109579015,0,0.0,0.0
1604109579265,0,0.0,0.0
1604109579515,0,0.0,0.0
1604109579765,0,0.0,0.0
1604109580015,0,0.0,0.0
1604109580265,0,0.0,0.0
1604109580515,0,0.0,0.0
1604109580765,0,0.0,0.0
1604109581015,0,0.0,0.0
1604109581265,0,0.0,0.0
1604109581515,0,0.0,0.0
1604109581765,0,0.0,0.0
1604109582015,0,0.0,0.0
1604109582265,0,0.0,0.0
1604109582515,0,0.0,0.0
1604109582765,0,0.0,0.0
1604109583015,0,0.0,0.0
1604109583265,0,0.0,0.0
1604109583515,0,0.0,0.0
1604109583765,0,0.0,0.0
1604109584015,0,0.0,0.0
1604109584265,0,0.0,0.0
1604109584515,0,0.0,0.0
1604109584765,0,0.0,0.0
1604109585015,0,0.0,0.0
1604109585265,0,0.0,0.0
1604109585515,0,0.0,0.0
1604109585765,0,0.0,0.0
1604109586015,0,0.0,0.0
1604109586265,0,0.0,0.0
1604109586515,0,0.0,0.0
1604109586765,0,0.0,0.0
1604109587015,0,0.0,0.0
1604109587265,0,0.0,0.0
1604109587515,2,11771.669922,2575.052979
1604109587765,4,3835.259766,839
1604109588015,6,9785.318359,77527.539062
1604109588266,6,9376.000000,152800.000000
1604109588516,7,72596.898438,279172.562500
1604109588765,7,92800.000000,160768.000000
1604109589015,7,128605.570312,383649.437500
1604109589265,7,110400.000000,105216.000000
1604109589515,7,430656.000000,190560.000000
1604109589765,7,459446.375000,125717.976562
1604109590015,7,483738.750000,116638.328125
1604109590265,7,387276.500000,15072.000000
1604109590515,7,457572.875000,92883.273438
1604109590765,8,493594.375000,19181.474609
1604109591015,8,495566.625000,124928.000000
1604109591265,8,513344.000000,101312.000000
1604109591516,9,514104.875000,134428.437500
1604109591766,9,565120.000000,70144.000000
1604109592015,9,486848.000000,192416.000000
1604109592265,9,625088.000000,54080.000000
1604109592515,9,526496.000000,86368.000000
1604109592765,9,484480.000000,80000.000000
1604109593015,9,498592.000000,84992.000000
1604109593265,9,625248.000000,115744.000000
1604109593515,9,568832.000000,128512.000000
1604109593765,9,512480.000000,99520.000000
1604109594015,9,588640.000000,104448.000000
1604109594265,9,588544.000000,13184.000000
1604109594515,9,486016.000000,148032.000000
1604109594765,9,593184.000000,39648.000000
1604109595015,9,578464.000000,37184.000000
1604109595265,9,626976.000000,0.0
1604109595515,9,506772.906250,58996.015625
1604109595765,9,282538.125000,212369.484375
1604109596015,9,324685.250000,69673.304688
1604109596265,9,258281.125000,0.0
1604109596515,9,289600.000000,82752.000000
1604109596765,9,259665.343750,64956.175781
1604109597015,9,414816.000000,161184.000000
1604109597265,9,382496.000000,1568.000000
1604109597515,9,310212.250000,58391.773438
1604109597765,9,304384.000000,123808.000000
1604109598015,9,292386.968750,0.0
1604109598265,9,316800.000000,75296.000000
1604109598515,9,436992.000000,49760.000000
1604109598765,9,402752.000000,47488.000000
1604109599015,9,302112.000000,23488.000000
1604109599265,9,407872.000000,151232.000000
1604109599515,8,365568.000000,37280.000000
1604109599765,8,957120.000000,28384.000000
1604109600015,8,952928.000000,117696.000000
1604109600265,8,1000448.000000,41920.000000
1604109600515,8,1041728.000000,101984.000000
1604109600765,8,931616.000000,173440.000000
1604109601015,8,958496.000000,50848.000000
1604109601265,8,986336.000000,34112.000000
1604109601515,8,955264.000000,11840.000000
1604109601765,8,942368.000000,171360.000000
1604109602015,8,978932.250000,24733.068359
1604109602265,8,890560.000000,12512.000000
1604109602515,8,848224.000000,28448.000000
1604109602765,8,781234.375000,142249.765625
1604109603015,8,823996.375000,163066.859375
1604109603265,8,864191.187500,23458.166016
1604109603515,8,897177.187500,32224.900391
1604109603766,8,846264.000000,25049.753906
1604109604015,8,839967.875000,51919.679688
1604109604265,8,841552.312500,141737.046875
1604109604515,8,751392.000000,17632.000000
1604109604765,8,794698.812500,157269.078125
1604109605015,8,732960.000000,129472.000000
1604109605265,8,967776.000000,114688.000000
1604109605515,8,903584.000000,77088.000000
1604109605765,8,961120.000000,84096.000000
1604109606015,8,930592.000000,143968.000000
1604109606265,8,954624.000000,13184.000000
1604109606515,8,995840.000000,60064.000000
1604109606765,8,938592.000000,47232.000000
1604109607015,8,845024.000000,134400.000000
1604109607265,8,933920.000000,30240.000000
1604109607515,8,940480.000000,53280.000000
1604109607765,8,1028288.000000,23072.000000
1604109608015,8,953216.000000,112416.000000
1604109608265,8,971424.000000,29728.000000
1604109608515,8,875296.000000,27904.000000
1604109608765,8,939984.000000,111139.445312
1604109609015,8,941640.000000,69622.492188
1604109609265,8,1019941.937500,15360.000000
1604109609515,8,1010032.562500,52325.609375
1604109609765,8,921317.187500,226290.765625
1604109610015,8,971744.000000,106144.000000
1604109610265,8,1037600.000000,12480.000000
1604109610516,8,989088.000000,111392.000000
1604109610765,8,654426.250000,24159.363281
1604109611015,8,566983.312500,77445.656250
1604109611265,8,524768.000000,9792.000000
1604109611515,8,574560.000000,88192.000000
1604109611765,8,464512.000000,47744.000000
1604109612015,8,509024.000000,15808.000000
1604109612265,8,477152.000000,81984.000000
1604109612515,8,454272.000000,74240.000000
1604109612765,8,490592.000000,74976.000000
1604109613015,8,359104.000000,0.0
1604109613265,8,572256.000000,32256.000000
1604109613515,8,486976.000000,29184.000000
1604109613765,8,896416.000000,57888.000000
1604109614015,8,800480.000000,109792.000000
1604109614265,8,928128.000000,15520.000000
1604109614515,8,643840.000000,93248.000000
1604109614765,8,721696.000000,81088.000000
1604109615015,8,651392.000000,0.0
1604109615265,8,728704.000000,45408.000000
1604109615515,8,771996.187500,14342.629883
1604109615765,8,674246.375000,55775.101562
1604109616015,8,602176.000000,63904.000000
1604109616265,8,979456.000000,11936.000000
1604109616515,8,1025548.000000,40374.054688
1604109616766,8,675475.562500,57376.000000
1604109617015,8,571648.000000,18464.000000
1604109617265,8,249248.000000,68512.000000
1604109617515,8,624736.000000,99392.000000
1604109617765,8,539168.000000,85280.000000
1604109618015,8,571712.000000,0.0
1604109618265,8,791360.000000,64032.000000
1604109618515,8,768896.000000,38016.000000
1604109618765,8,587968.000000,26080.000000
1604109619015,8,710752.000000,98944.000000
1604109619265,8,858464.000000,17056.000000
1604109619515,8,784832.000000,126752.000000
1604109619765,8,752640.000000,149952.000000
1604109620015,8,533568.000000,57184.000000
1604109620265,8,537952.000000,0.0
1604109620515,8,470176.000000,125920.000000
1604109620766,8,784223.125000,49498.007812
1604109621015,8,708755.062500,15967.871094
1604109621265,8,570336.000000,0.0
1604109621515,8,578016.000000,126880.000000
1604109621765,8,773523.750000,56768.000000
1604109622015,8,259677.843750,42103.585938
1604109622265,8,519434.125000,18692.498047
1604109622515,8,501664.000000,113536.000000
1604109622765,8,369080.031250,95616.000000
1604109623015,8,1504832.000000,33312.000000
1604109623265,8,1404672.625000,17056.000000
1604109623515,8,1221640.375000,142080.000000
1604109623766,8,1127330.750000,23582.330078
1604109624015,8,1275980.375000,108960.000000
1604109624265,8,1385771.750000,0.0
1604109624515,8,1779104.000000,56736.000000
1604109624765,8,1641024.000000,64288.000000
1604109625015,8,1818144.000000,0.0
1604109625265,8,1740800.000000,162272.000000
1604109625515,8,1898592.000000,65088.000000
1604109625765,8,1382912.000000,25536.000000
1604109626015,8,1356768.000000,73952.000000
1604109626265,8,743104.000000,34112.000000
1604109626515,8,956608.000000,73152.000000
1604109626765,8,1040352.000000,40544.000000
1604109627015,8,1252832.000000,63008.000000
1604109627265,8,1453984.000000,2592.000000
1604109627515,8,1325024.000000,49728.000000
1604109627765,8,1363744.000000,23488.000000
1604109628015,8,1225792.000000,41088.000000
1604109628265,8,1230661.375000,0.0
1604109628515,8,1369510.125000,28433.734375
1604109628765,8,1042321.312500,137209.625000
1604109629015,8,1219457.500000,40512.773438
1604109629265,8,1132160.000000,65568.000000
1604109629515,8,1537848.625000,24478.087891
1604109629765,8,1329927.750000,71325.296875
1604109630015,8,1194536.875000,45346.421875
1604109630265,8,1562418.500000,18336.000000
1604109630515,8,1472448.000000,0.0
1604109630765,8,1308160.000000,102304.000000
1604109631015,8,1636448.000000,26656.000000
1604109631265,8,440736.000000,0.0
1604109631515,8,382880.000000,37088.000000
1604109631765,8,421120.000000,66624.000000
1604109632015,8,339456.000000,52672.000000
1604109632265,8,422752.000000,0.0
1604109632516,8,348096.000000,30784.000000
1604109632765,8,1138624.000000,51488.000000
1604109633016,8,723040.000000,61600.000000
1604109633265,8,550432.000000,0.0
1604109633515,8,459104.000000,42816.000000
1604109633765,8,538528.000000,13632.000000
1604109634015,8,536160.000000,41568.000000
1604109634265,8,899456.000000,0.0
1604109634515,8,1320192.000000,27104.000000
1604109634765,8,361792.000000,39552.000000
1604109635015,8,536792.250000,71960.093750
1604109635265,8,451184.000000,17056.000000
1604109635516,8,348896.000000,22880.000000
1604109635765,8,446388.000000,84864.000000
1604109636015,8,514783.343750,35360.386719
1604109636266,8,338294.125000,95873.093750
1604109636515,8,460958.718750,78226.375000
1604109636766,8,877896.437500,73179.281250
1604109637015,8,552996.000000,64224.898438
1604109637265,8,589952.000000,11936.000000
1604109637515,8,506848.000000,42656.000000
1604109637765,8,275680.000000,51712.000000
1604109638015,8,734528.000000,57024.000000
1604109638265,8,932800.000000,0.0
1604109638515,8,299360.000000,9632.000000
1604109638765,8,437088.000000,57888.000000
1604109639015,8,359584.000000,115520.000000
1604109639265,8,258720.000000,44672.000000
1604109639515,8,361824.000000,51968.000000
1604109639765,8,351712.000000,30688.000000
1604109640015,8,295200.000000,58976.000000
1604109640265,8,227488.000000,3776.000000
1604109640515,8,323712.000000,135328.000000
1604109640765,8,331232.000000,39648.000000
1604109641015,8,308800.000000,141280.000000
1604109641265,8,348000.000000,54240.000000
1604109641515,8,390153.937500,31533.640625
1604109641766,8,395382.062500,190677.031250
1604109642015,8,385804.843750,52337.351562
