time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,-926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-64,64,-904,1.8,23,0.32,2900.398438,0,0.0,0.0,33,223,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-64,64,-903,3.0,23,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-64,64,-904,2.5,23,0.50,1848.605591,0,27,11,0.0,19442.230469,38,0.0,0.0,0.0,1.0
1992,0,1,3400,-64,64,-903,4.3,22,0.82,3282.868408,14,27,6.1,25,17689.242188,6,0.0,0.0,0.0,1.0
2241,0,1,3400,-64,64,-904,9.0,22,0.50,16701.195312,0,27,2.6,159,13227.091797,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-65,65,-901,16,21,0.54,42624.000000,0,27,2.3,0.0,85312.000000,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-65,65,-900,13,19,0.65,42549.800781,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-65,65,-901,12,19,0.50,27314.740234,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-65,65,-903,11,19,0.53,29673.306641,0,27,2.0,0.0,9115.538086,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-65,65,-903,11,19,0.57,41051.792969,0,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-65,65,-904,12,19,0.51,32000.000000,0,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-65,65,-903,14,19,0.57,48414.343750,0,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-64,64,-902,12,19,1.2,33248.000000,10,27,1.5,144,0.0,0,0.0,0.0,0.0,1.0
4482,0,1,3400,-64,64,-900,13,19,1.6,31619.046875,0,27,2.0,0.0,14222.222656,0,0.0,0.0,0.0,1.0
4731,0,1,3400,-64,64,-900,11,19,0.71,49664.000000,6,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-64,64,-903,11,20,0.50,32800.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-63,63,-903,13,20,0.50,32063.744141,0,27,2.0,144,0.0,0,0.0,0.0,0.0,1.0
5478,0,1,3400,-63,63,-903,10,20,0.50,59059.761719,0,27,2.0,0.0,15840.637695,0,0.0,0.0,0.0,1.0
5727,0,1,3400,-63,63,-903,12,20,0.50,42741.035156,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-63,63,-904,9.8,20,0.50,13545.816406,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-63,63,-902,7.5,20,0.50,64032.000000,0,27,1.7,0.0,15232.000000,14,0.0,0.0,0.0,1.0
6474,0,1,3400,-63,63,-903,14,20,0.51,75346.617188,0,27,0.0,0.0,8414.342773,0,0.0,0.0,0.0,1.0
6723,0,1,3400,-63,63,-904,13,20,0.50,70253.968750,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-63,63,-901,17,20,0.57,62183.265625,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-62,62,-900,17,21,0.51,79139.445312,0,27,0.14,0.0,15171.314453,0,0.0,0.0,0.0,1.0
7470,0,1,3400,-62,62,-904,16,21,0.50,31745.019531,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-62,62,-906,15,21,0.56,38661.355469,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-62,62,-905,11,21,0.51,52557.769531,0,27,0.048,0.0,1561.752930,0,0.0,0.0,0.0,1.0
8217,0,1,3400,-61,61,-903,17,22,0.50,21248.000000,0,27,0.056,0.0,12352.000000,0,0.0,0.0,0.0,1.0
8466,0,1,3400,-61,61,-903,18,22,0.50,47553.785156,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-61,61,-904,16,22,0.50,42262.949219,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-61,61,-904,17,22,0.50,47458.167969,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-61,61,-904,18,22,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-62,62,-904,18,22,0.50,89466.132812,0,27,0.016,0.0,16573.705078,0,0.0,0.0,0.0,1.0
9711,0,1,3400,-62,62,-904,14,21,0.50,48063.746094,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-62,62,-906,18,21,0.50,37035.855469,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-62,62,-904,13,21,0.50,28128.000000,0,27,0.024,0.0,21216.000000,0,0.0,0.0,0.0,1.0
10458,0,1,3400,-62,62,-904,12,21,0.50,43569.722656,0,27,0.0080,0.0,1561.752930,0,0.0,0.0,0.0,1.0
10707,0,1,3400,-62,62,-902,13,21,0.50,69609.562500,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-62,62,-904,13,21,0.50,21163.345703,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-62,62,-900,18,22,0.50,26560.000000,0,27,0.10,0.0,18208.000000,0,0.0,0.0,0.0,1.0
11454,0,1,3400,-62,62,-901,17,21,0.50,47904.382812,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
