Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602199580873,11,1010123456040,73,,1,0,8,1,2,,11.375,8,0,0.006112,4,0,10,,9.88235,17,0,0.1,7,0,0,22.9843,31,,7,10,,0,0,0,1
1602199581123,12,1010123456040,73,,1,0,8,1,2,,17.1429,14,0,0.0278233,6,0,14.8,,9.375,24,0,0.1,9,11.1111,0,11.8149,31,,0,32,,0,0,0,2.125
1602199581373,11,1010123456040,73,,1,0,8,1,2,,11.3871,31,0,0.042249,13,0,12.75,,0,6,0,0.1,3,0,0,0,31,,0,68,,0,0,0,0
