time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,0,1,3400,-61,61,38,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,0,1,3400,-61,61,-139,2.0,22,0.36,4544.000000,0,0.0,1.4,0.0,224,50,0.0,1.0,0.0,1.0
1493,0,1,3400,-61,61,-149,6.9,22,0.50,12015.936523,0,27,9.5,0.0,89880.476562,0,0.0,0.0,0.0,1.0
1742,0,1,3400,-62,62,-150,13,21,0.50,1952.000000,0,27,10,0.0,20800.000000,0,0.0,0.0,0.0,1.0
1991,0,1,3400,-62,62,-139,17,21,0.60,21248.000000,0,27,11,0.0,52224.000000,0,0.0,0.0,0.0,1.0
2240,0,1,3400,-62,62,-136,17,20,0.74,16384.000000,0,27,10,0.0,0.0,50,0.0,0.0,0.0,1.0
2489,0,1,3400,-62,62,-138,13,19,0.51,16032.000000,0,27,7.5,0.0,24256.000000,0,0.0,0.0,0.0,1.0
2738,0,1,3400,-62,62,-135,12,19,0.51,10912.000000,0,27,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2987,0,1,3400,-62,62,-140,12,19,0.50,12864.000000,0,27,7.4,0.0,62016.000000,0,0.0,0.0,0.0,1.0
3236,0,1,3400,-62,62,-139,11,19,0.61,14119.521484,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3485,0,1,3400,-62,62,-135,12,19,0.59,16320.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3734,0,1,3400,-62,62,-133,12,20,0.50,0.0,0.0,27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3983,0,1,3400,-62,62,-130,12,20,0.55,5472.000000,0,27,6.9,186,0.0,0.0,0.0,0.0,0.0,1.0
4232,0,1,3400,-62,62,-133,12,20,0.52,5440.000000,0,27,7.5,0.0,13888.000000,0,0.0,0.0,0.0,1.0
4481,0,1,3400,-61,61,-134,12,20,0.50,10880.000000,0,27,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4730,0,1,3400,-62,62,-135,12,20,0.50,16384.000000,0,27,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4979,0,1,3400,-62,62,-136,11,20,0.58,21632.000000,0,27,4.2,0.0,14112.000000,0,0.0,0.0,0.0,1.0
5228,0,1,3400,-62,62,-138,11,20,0.50,16031.872070,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5477,0,1,3400,-62,62,-137,10,20,0.50,5472.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5726,0,1,3400,-62,62,-137,13,19,0.56,43136.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5975,0,1,3400,-62,62,-135,13,20,0.64,10944.000000,0,27,0.94,0.0,11712.000000,0,0.0,0.0,0.0,1.0
6224,0,1,3400,-62,62,-134,11,19,0.50,10880.000000,0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6473,0,1,3400,-62,62,-132,12,19,0.50,10880.000000,0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6722,0,1,3400,-62,62,-131,11,20,0.52,27328.000000,0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6971,0,1,3400,-62,62,-136,10,20,0.50,0.0,0.0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7220,0,1,3400,-62,62,-132,11,20,0.53,16384.000000,0,27,1.6,0.0,10240.000000,0,0.0,0.0,0.0,1.0
7469,0,1,3400,-61,61,-128,9.9,21,0.50,18528.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7718,0,1,3400,-61,61,-130,12,20,0.50,19456.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7967,0,1,3400,-61,61,-133,13,21,0.50,10912.000000,0,27,1.3,0.0,24128.000000,0,0.0,0.0,0.0,1.0
8216,0,1,3400,-61,61,-137,12,21,0.53,27072.000000,0,27,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8465,0,1,3400,-60,60,-136,13,21,0.50,21728.000000,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8714,0,1,3400,-60,60,-131,14,21,0.50,21568.000000,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8963,0,1,3400,-60,60,-134,18,21,0.50,10581.672852,0,27,6.5,0.0,14087.649414,0,0.0,0.0,0.0,1.0
9212,0,1,3400,-60,60,-136,18,22,0.52,5312.000000,0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
