time,nof_ue,dl_brate,ul_brate
1603006393374,0,0.0,0.0
1603006393623,0,0.0,0.0
1603006393873,0,0.0,0.0
1603006394123,0,0.0,0.0
1603006394373,0,0.0,0.0
1603006394623,0,0.0,0.0
1603006394873,0,0.0,0.0
1603006395123,0,0.0,0.0
1603006395373,0,0.0,0.0
1603006395623,0,0.0,0.0
1603006395873,0,0.0,0.0
1603006396123,0,0.0,0.0
1603006396373,0,0.0,0.0
1603006396623,0,0.0,0.0
1603006396873,0,0.0,0.0
1603006397123,0,0.0,0.0
1603006397373,0,0.0,0.0
1603006397623,0,0.0,0.0
1603006397873,0,0.0,0.0
1603006398123,0,0.0,0.0
1603006398373,0,0.0,0.0
1603006398623,0,0.0,0.0
1603006398873,0,0.0,0.0
1603006399123,0,0.0,0.0
1603006399373,0,0.0,0.0
1603006399623,0,0.0,0.0
1603006399873,0,0.0,0.0
1603006400123,0,0.0,0.0
1603006400373,0,0.0,0.0
1603006400623,0,0.0,0.0
1603006400873,0,0.0,0.0
1603006401123,0,0.0,0.0
1603006401373,0,0.0,0.0
1603006401623,0,0.0,0.0
1603006401873,0,0.0,0.0
1603006402123,0,0.0,0.0
1603006402373,0,0.0,0.0
1603006402623,0,0.0,0.0
1603006402873,0,0.0,0.0
1603006403123,0,0.0,0.0
1603006403373,0,0.0,0.0
1603006403623,0,0.0,0.0
1603006403873,0,0.0,0.0
1603006404123,0,0.0,0.0
1603006404373,0,0.0,0.0
1603006404623,0,0.0,0.0
1603006404873,0,0.0,0.0
1603006405123,0,0.0,0.0
1603006405373,0,0.0,0.0
1603006405623,0,0.0,0.0
1603006405873,0,0.0,0.0
1603006406123,0,0.0,0.0
1603006406373,0,0.0,0.0
1603006406623,0,0.0,0.0
1603006406873,0,0.0,0.0
1603006407123,0,0.0,0.0
1603006407373,0,0.0,0.0
1603006407623,0,0.0,0.0
1603006407873,0,0.0,0.0
1603006408123,0,0.0,0.0
1603006408373,0,0.0,0.0
1603006408623,0,0.0,0.0
1603006408873,0,0.0,0.0
1603006409123,0,0.0,0.0
1603006409373,0,0.0,0.0
1603006409623,0,0.0,0.0
1603006409873,0,0.0,0.0
1603006410123,0,0.0,0.0
1603006410373,0,0.0,0.0
1603006410623,0,0.0,0.0
1603006410873,0,0.0,0.0
1603006411123,0,0.0,0.0
1603006411373,0,0.0,0.0
1603006411623,0,0.0,0.0
1603006411873,0,0.0,0.0
1603006412123,0,0.0,0.0
1603006412373,0,0.0,0.0
1603006412623,0,0.0,0.0
1603006412873,0,0.0,0.0
1603006413123,0,0.0,0.0
1603006413373,0,0.0,0.0
1603006413623,0,0.0,0.0
1603006413873,0,0.0,0.0
1603006414123,0,0.0,0.0
1603006414373,0,0.0,0.0
1603006414623,0,0.0,0.0
1603006414873,0,0.0,0.0
1603006415123,0,0.0,0.0
1603006415373,0,0.0,0.0
1603006415623,0,0.0,0.0
1603006415873,0,0.0,0.0
1603006416123,0,0.0,0.0
1603006416373,0,0.0,0.0
1603006416623,0,0.0,0.0
1603006416873,0,0.0,0.0
1603006417123,0,0.0,0.0
1603006417373,0,0.0,0.0
1603006417623,0,0.0,0.0
1603006417873,0,0.0,0.0
1603006418123,0,0.0,0.0
1603006418373,0,0.0,0.0
1603006418623,0,0.0,0.0
1603006418873,0,0.0,0.0
1603006419123,0,0.0,0.0
1603006419373,0,0.0,0.0
1603006419623,2,4175.934570,913
1603006419873,5,10713.787109,2343.640869
1603006420123,5,12562.249023,145863.453125
1603006420373,5,34240.000000,235648.000000
1603006420623,5,18496.000000,169216.000000
1603006420873,5,439008.000000,463616.000000
1603006421123,5,853952.000000,109952.000000
1603006421373,5,912191.250000,16000.000000
1603006421623,5,904576.000000,0.0
1603006421873,5,854272.000000,97152.000000
1603006422123,5,838368.000000,0.0
1603006422373,5,831104.000000,0.0
1603006422623,5,844256.000000,19264.000000
1603006422914,4,833489.687500,55200.000000
1603006423123,4,861752.375000,0.0
1603006423373,6,781984.000000,25485.474609
1603006423623,6,518720.000000,34592.000000
1603006423873,7,704947.812500,129999.492188
1603006424123,7,787665.375000,59760.957031
1603006424373,8,516616.281250,51587.386719
1603006424623,8,522017.156250,110046.718750
1603006424873,8,520792.031250,220690.765625
1603006425123,8,510044.312500,209612.109375
1603006425373,8,604080.562500,49920.000000
1603006425623,8,775421.687500,49477.910156
1603006425874,8,836717.125000,245960.156250
1603006426123,9,919455.437500,52865.824219
1603006426373,9,831040.000000,125440.000000
1603006426623,9,636544.000000,124608.000000
1603006426873,9,764064.000000,120352.000000
1603006427123,9,818784.000000,0.0
1603006427373,9,555136.000000,43552.000000
1603006427623,9,509728.000000,11917.037109
1603006427873,11,685896.437500,78867.031250
1603006428123,8,588832.000000,0.0
1603006428373,8,540736.000000,56704.000000
1603006428623,8,505888.000000,0.0
1603006428873,8,597280.000000,199776.000000
1603006429123,9,502208.812500,19423.179688
1603006429373,9,504768.000000,29888.000000
1603006429623,9,590432.000000,91488.000000
1603006429873,9,506624.000000,70080.000000
1603006430123,9,538368.000000,89952.000000
1603006430373,9,862144.000000,29664.000000
1603006430623,9,468736.000000,78240.000000
1603006430873,9,589760.000000,89056.000000
1603006431123,9,570144.000000,0.0
1603006431373,9,463776.000000,15808.000000
1603006431623,9,488608.000000,33792.000000
1603006431873,9,434528.000000,36416.000000
1603006432123,9,455264.000000,66816.000000
1603006432373,9,493248.000000,51616.000000
1603006432623,9,440928.000000,9376.000000
1603006432873,9,564128.000000,82784.000000
1603006433123,9,738730.937500,23582.330078
1603006433373,9,499392.000000,56384.000000
1603006433623,9,581728.000000,25824.000000
1603006433873,9,529504.000000,124544.000000
1603006434123,9,577632.000000,11936.000000
1603006434373,9,1110693.250000,40159.363281
1603006434623,9,606240.000000,57696.000000
1603006434873,9,587584.000000,214496.000000
1603006435123,9,606784.000000,49664.000000
1603006435373,9,662432.000000,45696.000000
1603006435623,9,564288.000000,0.0
1603006435873,9,756224.000000,234144.000000
1603006436123,9,556032.000000,11936.000000
1603006436373,9,463424.000000,15520.000000
1603006436623,9,543744.000000,26592.000000
1603006436873,9,517088.000000,205472.000000
1603006437123,9,857792.000000,11936.000000
1603006437373,9,696768.000000,108640.000000
1603006437623,9,457376.000000,19008.000000
1603006437873,9,425376.000000,103296.000000
1603006438123,9,517216.000000,1568.000000
1603006438373,9,969088.000000,42144.000000
1603006438623,9,817863.437500,0.0
1603006438873,9,699920.312500,97912.351562
1603006439123,9,610752.000000,14528.000000
1603006439373,9,506147.843750,59384.160156
1603006439623,9,425936.437500,0.0
1603006439873,9,485728.000000,81920.000000
1603006440123,9,713312.000000,0.0
1603006440373,9,476608.000000,32896.000000
1603006440623,9,583936.000000,18464.000000
1603006440873,9,705536.000000,91744.000000
1603006441123,9,635537.812500,0.0
1603006441373,9,666848.000000,37536.000000
1603006441623,9,626592.000000,40384.000000
1603006441873,9,505952.000000,46944.000000
1603006442123,9,752192.000000,34688.000000
1603006442373,9,844224.000000,81632.000000
1603006442623,9,687872.000000,11936.000000
1603006442873,9,830496.000000,175904.000000
1603006443123,9,569824.000000,71328.000000
1603006443373,9,639104.000000,46304.000000
1603006443623,9,523008.000000,18496.000000
1603006443873,9,463072.000000,31296.000000
1603006444123,9,523360.000000,89088.000000
1603006444373,9,620331.937500,76715.312500
1603006444623,9,720398.125000,0.0
1603006444873,9,908109.375000,81839.046875
1603006445123,9,633659.375000,11410.358398
1603006445373,9,562592.000000,170048.000000
1603006445623,9,645811.437500,28992.000000
1603006445873,9,672164.250000,213386.406250
1603006446123,9,636320.000000,0.0
1603006446373,9,801856.000000,23488.000000
1603006446623,9,620672.000000,18880.000000
1603006446873,9,520448.000000,125216.000000
1603006447123,9,600896.000000,180064.000000
1603006447373,9,528608.000000,63808.000000
1603006447623,9,542852.562500,44908.367188
1603006447873,9,723904.000000,136416.000000
1603006448123,9,661216.000000,11936.000000
1603006448373,9,433664.000000,46336.000000
1603006448623,9,572160.000000,0.0
1603006448873,9,622112.000000,209248.000000
1603006449123,9,922304.000000,26016.000000
1603006449373,9,581440.000000,18368.000000
1603006449623,9,640032.000000,35040.000000
1603006449873,9,412960.000000,61600.000000
1603006450123,9,779936.000000,58752.000000
1603006450373,9,516849.218750,42698.796875
1603006450623,9,516668.187500,40448.000000
1603006450873,9,715808.000000,112320.000000
1603006451123,9,476352.000000,49632.000000
1603006451373,9,541376.000000,40320.000000
1603006451623,9,592864.000000,22720.000000
1603006451873,9,475983.937500,84305.218750
1603006452123,9,526131.750000,40672.000000
1603006452373,9,439158.156250,10080.000000
1603006452623,9,466422.343750,45354.582031
1603006452873,9,527485.937500,168353.406250
1603006453123,9,440064.000000,0.0
1603006453373,9,428032.000000,40576.000000
1603006453623,9,747712.000000,28992.000000
1603006453873,9,535712.000000,205184.000000
1603006454123,9,576573.687500,31075.697266
1603006454373,9,528064.000000,67648.000000
1603006454623,9,541856.000000,29312.000000
1603006454873,9,488000.000000,77280.000000
1603006455123,9,570816.000000,13632.000000
1603006455373,9,600256.000000,54688.000000
1603006455623,9,442208.000000,43744.000000
1603006455873,9,902432.000000,99200.000000
1603006456123,9,732128.000000,0.0
1603006456373,9,485088.000000,78784.000000
1603006456623,9,525632.000000,0.0
1603006456873,9,665312.000000,62208.000000
1603006457123,9,582618.437500,124401.609375
1603006457373,9,485757.718750,0.0
1603006457623,9,531284.500000,67368.812500
1603006457873,9,863232.000000,316000.000000
1603006458123,9,781344.000000,46560.000000
1603006458373,9,847200.000000,38720.000000
1603006458623,9,720736.000000,1568.000000
1603006458873,9,541172.625000,210281.109375
1603006459123,9,535104.000000,9120.000000
1603006459373,9,554688.000000,46272.000000
1603006459623,9,668320.000000,0.0
1603006459873,9,619424.000000,87392.000000
1603006460123,9,567200.000000,7200.000000
1603006460373,9,582336.000000,62816.000000
1603006460623,9,569625.500000,0.0
1603006460873,9,836864.000000,91424.000000
1603006461123,9,1068096.000000,11936.000000
1603006461373,9,827808.000000,21952.000000
1603006461623,9,534752.000000,28416.000000
1603006461873,9,666720.000000,94240.000000
1603006462123,9,593824.000000,0.0
1603006462373,9,494816.000000,46272.000000
1603006462623,9,560992.000000,121152.000000
1603006462873,9,1097952.000000,97152.000000
1603006463123,9,594016.000000,12736.000000
1603006463373,9,477664.000000,35808.000000
