Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602285168942,10,1010123456024,73,,1,2,4,1,0,,0.733333,60,0,0.00963855,18,0,10,,10.52,25,0,0.1,9,44.4444,0,10.1689,31,,67,102,,0,0,0,5.44
1602285169192,10,1010123456024,73,,1,2,4,1,0,,0,2,0,0.00408032,7,0,13,,10.6667,15,0,0.1,7,57.1429,0,8.13375,0,,2,2,,0,0,0,7.4
