time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-58,58,542,0.98,28,0.21,1888.000000,0,0.0,0.0,0.0,224,0,0.0,0.0,0.0,0.0
1494,0,1,3400,-58,58,532,2.4,29,0.49,1024.000000,0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-58,58,530,1.9,29,0.50,4416.000000,0,27,4.0,12,34016.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-58,58,526,3.1,29,0.50,4640.000000,0,27,9.6,0.0,49216.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-58,58,528,24,28,0.53,877280.000000,0,27,12,0.0,232640.000000,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-58,58,531,27,28,0.51,866208.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,0,1,3400,-58,58,530,27,28,0.58,134432.000000,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-58,58,530,16,28,0.50,47136.000000,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-58,58,529,21,28,0.50,71584.000000,0,27,13,0.0,36576.000000,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-58,58,531,25,27,0.50,57600.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-58,58,531,26,28,0.50,86304.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-58,58,531,22,28,0.52,82592.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-58,58,532,23,28,0.54,96960.000000,0,27,9.4,0.0,24416.000000,0,0.0,0.0,0.0,1.0
4482,0,1,3400,-58,58,530,17,28,0.50,52288.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-58,58,529,28,28,0.53,97600.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-58,58,528,28,28,0.50,144704.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-58,58,528,25,28,0.51,21952.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-58,58,530,23,28,0.65,81088.000000,0,27,9.7,0.0,153344.000000,17,0.0,0.0,0.0,1.0
5727,0,1,3400,-58,58,530,23,28,0.50,154912.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-58,58,532,26,27,0.51,98176.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-58,58,530,24,28,0.50,102592.000000,0,27,8.8,0.0,81088.000000,9,0.0,0.0,0.0,1.0
6474,0,1,3400,-58,58,530,27,27,0.54,99584.000000,0,27,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-58,58,531,22,28,0.50,107840.000000,0,27,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-58,58,530,27,28,0.50,139424.000000,0,27,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-58,58,527,14,28,0.50,71104.000000,0,27,4.5,581,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-58,58,529,18,27,0.51,78336.000000,0,27,12,0.0,8224.000000,44,0.0,0.0,0.0,1.0
7719,0,1,3400,-58,58,528,28,28,0.60,94720.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-58,58,528,21,27,0.52,61664.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-58,58,531,26,28,0.50,111232.000000,0,27,8.2,0.0,54272.000000,0,0.0,0.0,0.0,1.0
8466,0,1,3400,-58,58,532,17,27,0.51,75840.000000,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-58,58,529,25,28,0.61,111520.000000,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-58,58,528,19,28,0.50,68288.000000,0,27,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-58,58,526,26,28,0.50,105888.000000,0,27,2.9,0.0,34592.000000,0,0.0,0.0,0.0,1.0
9462,0,1,3400,-58,58,528,26,28,0.59,109888.000000,0,27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-58,58,532,28,28,0.50,87552.000000,0,27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-58,58,530,27,27,0.50,120448.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-58,58,533,19,28,0.50,84512.000000,0,27,3.3,0.0,10144.000000,31,0.0,0.0,0.0,1.0
10458,0,1,3400,-58,58,532,20,28,0.52,28224.000000,0,27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-58,58,529,25,28,0.50,95136.000000,0,27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-58,58,532,26,27,0.53,146848.000000,0,27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-58,58,533,27,28,0.52,153728.000000,0,27,4.5,0.0,59040.000000,8,0.0,0.0,0.0,1.0
11454,0,1,3400,-58,58,533,25,27,0.52,69600.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11703,0,1,3400,-58,58,531,28,28,0.50,120736.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
