Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602182152015,11,1010123456030,74,,1,2,2,1,2,,12.5,6,55,0.004032,2,0,9.25,,11.3,10,0,0.1,4,0,0,22.6635,31,,3,56,,0,0,0,1.2
1602182152265,11,1010123456030,74,,1,2,2,1,2,,14,3,0,0.001952,1,0,12.8,,15,11,0,0,4,100,0,5.85036,0,,0,8,,0,0,0,10
1602182152515,11,1010123456030,74,,1,2,2,1,2,,18.3,10,0,0.010688,4,0,11.8,,1.40625,32,117,0.1,13,0,0,9.12585,31,,0,8,,0,0,0,1.0625
