Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602182152265,11,1010123456031,76,,1,0,4,1,1,,9.28571,7,0,0.004608,3,0,11,,12.6,20,0,0.1,8,25,0,16.6057,31,,1,6,,0,0,0,4.25
1602182152515,11,1010123456031,76,,1,0,4,1,1,,11.3774,204,22670,0.14496,78,0,8.5,,15.0588,17,0,0.1,6,66.6667,0,9.59232,31,,120,322,,0,0,0,7.76471
