Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602182152265,11,1010123456026,78,,1,1,8,1,1,,0,8,0,0.00464,4,0,12.25,,12.6,20,0,0.1,8,25,0,13.1955,31,,1,8,,0,0,0,3.7
1602182152515,11,1010123456026,78,,1,1,8,1,1,,17.2941,17,0,0.027712,6,0,11.5,,6.87879,33,376,0.1,13,0,0,9.75919,31,,0,22,,0,0,0,1.9697
