time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,0,1,3400,-58,58,957,1.8,29,0.38,3136.000000,0,0.0,0.52,0.0,19744.000000,0,0.0,1.0,0.0,1.0
1493,0,1,3400,-58,58,949,3.0,29,0.50,4576.000000,0,27,6.4,0.0,34304.000000,19,0.0,0.0,0.0,1.0
1742,0,1,3400,-58,58,948,8.9,29,0.50,5056.000000,0,27,9.8,0.0,45440.000000,18,0.0,0.0,0.0,1.0
1991,0,1,3400,-58,58,948,15,29,0.53,33184.000000,0,27,8.5,0.0,111936.000000,0,0.0,0.0,0.0,1.0
2240,0,1,3400,-58,58,948,22,29,0.75,0.0,0.0,27,13,0.0,19520.000000,0,0.0,0.0,0.0,1.0
2489,0,1,3400,-58,58,948,19,29,0.62,10464.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2738,0,1,3400,-58,58,947,19,29,0.50,22240.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2987,0,1,3400,-58,58,948,13,29,0.50,10473.895508,0,27,13,0.0,23839.357422,0,0.0,0.0,0.0,1.0
3236,0,1,3400,-58,58,947,1.2,29,0.50,15712.000000,0,27,13,0.0,17056.000000,33,0.0,0.0,0.0,1.0
3485,0,1,3400,-58,58,948,0.50,29,0.50,0.0,0.0,27,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3734,0,1,3400,-58,58,947,7.3,29,0.56,10816.000000,0,27,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3983,0,1,3400,-58,58,949,12,29,0.50,10592.000000,0,27,14,0.0,66464.000000,17,0.0,0.0,0.0,1.0
4232,0,1,3400,-58,58,949,16,29,0.50,5344.000000,0,27,12,0.0,9376.000000,0,0.0,0.0,0.0,1.0
4481,0,1,3400,-58,58,950,21,29,0.79,17184.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4730,0,1,3400,-58,58,950,17,29,0.69,22048.000000,0,27,7.6,0.0,3136.000000,0,0.0,0.0,0.0,1.0
4979,0,1,3400,-58,58,949,25,29,1.1,11232.000000,0,27,5.0,0.0,27648.000000,5,0.0,0.0,0.0,1.0
5228,0,1,3400,-58,58,949,18,29,0.68,22080.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5477,0,1,3400,-58,58,948,15,29,0.50,26624.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5726,0,1,3400,-58,58,949,16,29,0.87,22464.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5975,0,1,3400,-58,58,948,14,29,0.50,5312.000000,0,27,2.0,0.0,1568.000000,0,0.0,0.0,0.0,1.0
6224,0,1,3400,-58,58,948,11,29,0.50,15872.509766,0,27,11,0.0,141450.203125,0,0.0,0.0,0.0,1.0
6473,0,1,3400,-58,58,949,15,29,0.50,15968.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6722,0,1,3400,-58,58,947,14,29,0.50,0.0,0.0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6971,0,1,3400,-58,58,948,11,29,0.50,21280.000000,0,27,11,0.0,111200.000000,0,0.0,0.0,0.0,1.0
7220,0,1,3400,-58,58,948,13,29,0.50,16320.000000,0,27,12,0.0,17056.000000,0,0.0,0.0,0.0,1.0
7469,0,1,3400,-58,58,947,12,29,0.50,16352.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7718,0,1,3400,-58,58,947,6.6,29,0.50,17312.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7967,0,1,3400,-58,58,948,11,28,0.50,37664.000000,0,27,13,0.0,50176.000000,0,0.0,0.0,0.0,1.0
8216,0,1,3400,-58,58,948,22,29,0.77,23072.000000,0,27,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8465,0,1,3400,-58,58,949,15,29,0.64,11264.000000,0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8714,0,1,3400,-58,58,949,14,29,0.50,10784.000000,0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8963,0,1,3400,-58,58,948,14,29,0.56,15839.357422,0,27,8.5,0.0,9413.654297,0,0.0,0.0,0.0,1.0
9212,0,1,3400,-58,58,948,16,29,0.59,21768.923828,0,27,9.7,0.0,6916.334473,50,0.0,0.0,0.0,1.0
9461,0,1,3400,-58,58,948,16,29,0.61,27180.722656,0,27,11,0.0,0.0,100.000000,0.0,0.0,0.0,1.0
