time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-59,59,169,1.6,23,0.21,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-59,59,164,2.1,23,0.25,2016.000000,0,27,0.81,24,6720.000000,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-59,59,158,4.3,23,0.41,8608.000000,0,27,9.2,0.0,75872.000000,16,0.0,0.0,0.0,1.0
1992,0,1,3400,-59,59,160,15,23,0.51,308128.000000,0,27,6.2,537,169568.000000,12,0.0,0.0,0.0,1.0
2241,0,1,3400,-59,59,167,21,23,0.57,405312.000000,0,27,4.0,0.0,57248.000000,10,0.0,0.0,0.0,1.0
2490,0,1,3400,-59,59,163,18,23,0.84,463584.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,0,1,3400,-59,59,158,22,23,0.67,487328.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-59,59,157,21,23,0.56,466272.000000,0,27,4.9,0.0,37600.000000,0,0.0,0.0,0.0,1.0
3237,0,1,3400,-59,59,167,21,23,0.51,395072.000000,0,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-59,59,167,21,23,0.61,478432.000000,0,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-59,59,171,22,23,0.54,496032.000000,0,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-59,59,169,22,23,0.59,509632.000000,0,27,9.6,0.0,41856.000000,0,0.0,0.0,0.0,1.0
4233,0,1,3400,-59,59,169,17,23,0.53,436160.000000,0,27,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-59,59,169,19,23,0.60,477792.000000,0,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-59,59,167,20,23,0.60,469600.000000,0,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-59,59,163,19,23,0.56,437120.000000,0,27,8.7,0.0,28704.000000,0,0.0,0.0,0.0,1.0
5229,0,1,3400,-59,59,161,21,23,0.55,553664.000000,0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-59,59,161,12,23,0.50,242528.000000,0,27,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-59,59,163,20,23,0.52,475712.000000,0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-59,59,165,19,23,0.54,553920.000000,0,27,6.7,0.0,110976.000000,8,0.0,0.0,0.0,1.0
6225,0,1,3400,-59,59,163,21,23,0.61,510176.000000,0,27,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-59,59,162,20,23,0.53,478528.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-59,59,162,22,23,0.59,518112.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-59,59,165,21,23,0.57,482496.000000,0,27,7.3,0.0,64896.000000,7,0.0,0.0,0.0,1.0
7221,0,1,3400,-59,59,162,20,23,0.55,536352.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-59,59,166,20,23,0.57,514496.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-59,59,168,15,23,0.52,330592.000000,0,27,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-59,59,165,15,23,0.55,332704.000000,0,27,9.7,0.0,22976.000000,44,0.0,0.0,0.0,1.0
8217,0,1,3400,-59,59,163,21,23,0.55,418400.000000,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-59,59,168,22,23,0.57,445856.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-59,59,167,21,23,0.58,465216.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-59,59,162,21,23,0.54,486624.000000,0,27,7.7,0.0,36768.000000,0,0.0,0.0,0.0,1.0
9213,0,1,3400,-59,59,162,21,23,0.53,429664.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-59,59,164,21,23,0.61,426336.000000,0,27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-59,59,155,19,23,0.54,450528.000000,0,27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-59,59,159,21,23,0.58,476256.000000,0,27,2.8,0.0,34272.000000,0,0.0,0.0,0.0,1.0
10209,0,1,3400,-59,59,160,22,23,0.59,440928.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-59,59,162,21,23,0.58,543872.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-59,59,164,18,23,0.57,412448.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-59,59,169,22,23,0.53,438944.000000,0,27,8.8,0.0,3616.000000,44,0.0,0.0,0.0,1.0
11205,0,1,3400,-59,59,169,20,23,0.60,412352.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-59,59,167,17,23,0.56,357440.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
