time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-65,65,370,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-65,65,392,1.9,23,0.38,2944.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-65,65,395,2.1,23,0.50,1856.000000,0,27,1.4,24,19392.000000,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-65,65,401,3.3,23,0.50,3360.000000,0,27,11,25,74848.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-65,65,395,4.6,23,0.50,4544.000000,0,27,9.6,0.0,31040.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-65,65,397,7.0,22,0.50,31264.000000,0,27,6.0,373,63808.000000,19,0.0,0.0,0.0,1.0
2490,0,1,3400,-65,65,394,17,21,0.51,42880.000000,0,27,6.0,0.0,59968.000000,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-65,65,393,18,21,0.60,32128.000000,0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-65,65,394,17,21,0.56,32160.000000,0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-65,65,393,15,20,0.50,37632.000000,0,27,4.2,0.0,8512.000000,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-65,65,394,14,21,0.50,21472.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-65,65,395,15,20,0.55,53568.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-65,65,393,18,20,0.50,31872.000000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-66,66,396,17,20,0.52,21344.000000,0,27,1.1,0.0,16128.000000,8,0.0,0.0,0.0,1.0
4482,0,1,3400,-66,66,395,17,20,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-66,66,396,17,19,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-66,66,397,17,20,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-66,66,395,17,19,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-66,66,396,17,20,0.50,0.0,0.0,27,30,0.0,7200.000000,50,0.0,0.0,0.0,1.0
5727,0,1,3400,-66,66,395,17,20,0.50,0.0,0.0,27,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-66,66,393,17,19,0.50,0.0,0.0,27,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-67,67,397,17,19,0.50,0.0,0.0,27,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-67,67,394,17,19,0.61,191776.000000,1,27,26,0.0,23488.000000,7,0.0,0.0,0.0,1.0
6723,0,1,3400,-67,67,395,15,18,0.57,220000.000000,0,27,0.0,0.0,1312.000000,0,0.0,0.0,0.0,1.0
6972,0,1,3400,-67,67,397,13,18,0.50,32480.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-68,68,396,14,18,0.67,67456.000000,0,27,0.36,0.0,13952.000000,14,0.0,0.0,0.0,1.0
7470,0,1,3400,-68,68,393,11,18,0.50,38016.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-68,68,396,16,18,1.1,37920.000000,9,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-68,68,397,15,18,1.2,48512.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-68,68,395,11,18,0.61,65536.000000,0,27,0.0,0.0,13024.000000,7,0.0,0.0,0.0,1.0
8466,0,1,3400,-68,68,396,11,18,0.58,70976.000000,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-67,67,400,12,18,0.69,72672.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-67,67,402,13,18,0.61,62272.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-67,67,401,11,19,0.50,32736.000000,0,27,0.0,0.0,14112.000000,6,0.0,0.0,0.0,1.0
9462,0,1,3400,-67,67,402,11,19,0.55,38240.000000,0,27,3.5,0.0,704,0,0.0,0.0,0.0,1.0
9711,0,1,3400,-66,66,395,12,19,0.52,43392.000000,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-66,66,395,11,19,0.53,32704.000000,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-66,66,392,12,20,0.50,54208.000000,0,27,1.6,0.0,14592.000000,0,0.0,0.0,0.0,1.0
10458,0,1,3400,-66,66,394,12,19,0.50,48864.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-65,65,399,12,20,0.51,64672.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-65,65,401,11,21,0.50,32800.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-65,65,397,11,20,0.52,43360.000000,0,27,0.0,0.0,10304.000000,0,0.0,0.0,0.0,1.0
11454,0,1,3400,-65,65,397,12,20,0.51,43584.000000,0,27,6.4,0.0,4256.000000,0,0.0,0.0,0.0,1.0
11703,0,1,3400,-65,65,396,9.2,20,0.50,19712.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
