time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-60,60,-1086.051392,1.8,26,0.34,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-60,60,-1094.043457,3.0,26,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-60,60,-1095.941650,2.6,26,0.50,223,0,27,8.7,0.0,13195.218750,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-60,60,-1091.812012,2.9,26,0.50,4653.386230,0,27,12,12,41370.519531,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-60,60,-1095.252319,1.6,25,0.50,11155.378906,0,27,12,186,56382.468750,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-60,60,-1095.936768,8.5,25,0.49,2007.968140,0,27,14,0.0,47904.382812,50,0.0,0.0,0.0,1.0
2739,0,1,3400,-60,60,-1097.119385,15,24,0.50,30788.843750,0,27,11,0.0,132302.781250,15,0.0,0.0,0.0,1.0
2988,0,1,3400,-60,60,-1094.918335,18,25,0.50,5131.474121,0,27,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-60,60,-1099.896606,18,24,0.50,15394.421875,0,27,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-60,60,-1099.071899,18,24,0.50,15394.421875,0,27,8.1,0.0,0.0,80,0.0,0.0,0.0,1.0
3735,0,1,3400,-60,60,-1094.485352,18,24,0.50,10262.948242,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-60,60,-1092.608276,1.1,24,0.50,8063.745117,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-60,60,-1097.626953,0.0,25,0.50,0.0,0.0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-60,60,-1096.170654,12,25,0.50,10549.800781,0,27,9.1,0.0,73019.921875,9,0.0,0.0,0.0,1.0
4731,0,1,3400,-60,60,-1092.849854,13,24,0.50,10549.800781,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-60,60,-1095.336182,13,24,0.50,10262.948242,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-60,60,-1095.219116,11,24,0.50,16796.812500,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-60,60,-1096.635376,14,24,0.50,15553.785156,0,27,12,0.0,56127.488281,66,0.0,0.0,0.0,1.0
5727,0,1,3400,-60,60,-1097.393311,19,24,0.50,15394.421875,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-60,60,-1092.571411,12,24,0.50,27492.064453,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-60,60,-1093.591187,8.8,24,0.50,32127.490234,0,27,16,186,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-60,60,-1093.308228,18,24,0.50,10262.948242,0,27,5.5,0.0,37035.855469,0,0.0,0.0,0.0,1.0
6723,0,1,3400,-60,60,-1095.317505,18,24,0.50,10262.948242,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-60,60,-1092.658325,18,24,0.50,15394.421875,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-60,60,-1092.550293,18,24,0.50,10262.948242,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-60,60,-1095.284790,18,24,0.50,10262.948242,0,27,3.8,0.0,11187.250977,0,0.0,0.0,0.0,1.0
7719,0,1,3400,-60,60,-1095.422485,18,24,0.50,10262.948242,0,27,0.056,0.0,16350.597656,0,0.0,0.0,0.0,1.0
7968,0,1,3400,-60,60,-1097.873901,18,24,0.50,20525.896484,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-60,60,-1095.875732,18,24,0.50,20525.896484,0,27,0.0,186,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-60,60,-1094.279785,16,24,0.50,21195.218750,0,27,1.7,0.0,26964.142578,0,0.0,0.0,0.0,1.0
8715,0,1,3400,-60,60,-1091.519287,14,23,0.50,20940.238281,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-60,60,-1091.453613,13,24,0.50,20749.003906,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-60,60,-1093.631714,18,24,0.50,15394.421875,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-60,60,-1095.583496,18,25,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-60,60,-1096.846191,12,24,0.50,26262.947266,0,27,4.0,0.0,24350.597656,0,0.0,0.0,0.0,1.0
9960,0,1,3400,-60,60,-1097.079468,13,24,0.50,10262.948242,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-60,60,-1091.738281,13,25,0.50,26645.417969,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-60,60,-1089.575806,20,25,0.50,20539.681641,0,27,4.1,0.0,28444.445312,0,0.0,0.0,0.0,1.0
10707,0,1,3400,-60,60,-1090.478271,19,24,0.50,25657.371094,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-60,60,-1097.128174,14,24,0.50,15968.127930,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
