time,nof_ue,dl_brate,ul_brate
1602215005150,0,0.0,0.0
1602215005400,0,0.0,0.0
1602215005649,0,0.0,0.0
1602215005899,0,0.0,0.0
1602215006150,0,0.0,0.0
1602215006399,0,0.0,0.0
1602215006649,0,0.0,0.0
1602215006900,0,0.0,0.0
1602215007149,0,0.0,0.0
1602215007399,0,0.0,0.0
1602215007650,0,0.0,0.0
1602215007899,0,0.0,0.0
1602215008150,0,0.0,0.0
1602215008399,0,0.0,0.0
1602215008649,0,0.0,0.0
1602215008899,0,0.0,0.0
1602215009149,0,0.0,0.0
1602215009399,0,0.0,0.0
1602215009649,0,0.0,0.0
1602215009899,0,0.0,0.0
1602215010150,0,0.0,0.0
1602215010399,0,0.0,0.0
1602215010649,0,0.0,0.0
1602215010899,0,0.0,0.0
1602215011149,0,0.0,0.0
1602215011399,0,0.0,0.0
1602215011649,0,0.0,0.0
1602215011899,0,0.0,0.0
1602215012149,0,0.0,0.0
1602215012399,0,0.0,0.0
1602215012649,0,0.0,0.0
1602215012899,0,0.0,0.0
1602215013149,0,0.0,0.0
1602215013399,0,0.0,0.0
1602215013650,0,0.0,0.0
1602215013899,0,0.0,0.0
1602215014149,0,0.0,0.0
1602215014399,0,0.0,0.0
1602215014649,0,0.0,0.0
1602215014899,0,0.0,0.0
1602215015150,0,0.0,0.0
1602215015399,0,0.0,0.0
1602215015649,0,0.0,0.0
1602215015899,0,0.0,0.0
1602215016149,0,0.0,0.0
1602215016399,0,0.0,0.0
1602215016649,0,0.0,0.0
1602215016899,0,0.0,0.0
1602215017149,0,0.0,0.0
1602215017399,0,0.0,0.0
1602215017649,0,0.0,0.0
1602215017899,0,0.0,0.0
1602215018149,0,0.0,0.0
1602215018399,0,0.0,0.0
1602215018650,0,0.0,0.0
1602215018899,0,0.0,0.0
1602215019150,0,0.0,0.0
1602215019399,0,0.0,0.0
1602215019649,0,0.0,0.0
1602215019899,0,0.0,0.0
1602215020149,0,0.0,0.0
1602215020399,0,0.0,0.0
1602215020649,0,0.0,0.0
1602215020899,0,0.0,0.0
1602215021149,0,0.0,0.0
1602215021399,0,0.0,0.0
1602215021649,0,0.0,0.0
1602215021899,0,0.0,0.0
1602215022150,0,0.0,0.0
1602215022399,0,0.0,0.0
1602215022650,0,0.0,0.0
1602215022899,0,0.0,0.0
1602215023149,0,0.0,0.0
1602215023399,0,0.0,0.0
1602215023649,0,0.0,0.0
1602215023899,0,0.0,0.0
1602215024149,0,0.0,0.0
1602215024399,0,0.0,0.0
1602215024649,0,0.0,0.0
1602215024899,0,0.0,0.0
1602215025149,0,0.0,0.0
1602215025400,0,0.0,0.0
1602215025649,0,0.0,0.0
1602215025899,0,0.0,0.0
1602215026150,0,0.0,0.0
1602215026400,0,0.0,0.0
1602215026649,0,0.0,0.0
1602215026899,0,0.0,0.0
1602215027149,0,0.0,0.0
1602215027399,0,0.0,0.0
1602215027649,0,0.0,0.0
1602215027899,0,0.0,0.0
1602215028150,0,0.0,0.0
1602215028399,0,0.0,0.0
1602215028649,0,0.0,0.0
1602215028899,0,0.0,0.0
1602215029149,0,0.0,0.0
1602215029399,0,0.0,0.0
1602215029649,0,0.0,0.0
1602215029899,0,0.0,0.0
1602215030150,0,0.0,0.0
