Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602285171547,9,1010123456016,73,,1,0,6,1,2,,8.11111,9,0,0.005088,4,0,14.25,,11.8,15,0,0.1,6,0,0,22.5674,31,,2,8,,0,0,0,1
1602285171797,9,1010123456016,73,,1,0,6,1,2,,10.1875,32,0,0.03392,13,0,10.5,,13.0976,41,0,0.157376,17,17.6471,0,14.8492,31,,0,52,,0,0,0,2.80488
