time,nof_ue,dl_brate,ul_brate
1602996094568,0,0.0,0.0
1602996094817,0,0.0,0.0
1602996095067,0,0.0,0.0
1602996095317,0,0.0,0.0
1602996095567,0,0.0,0.0
1602996095817,0,0.0,0.0
1602996096067,0,0.0,0.0
1602996096318,1,0.0,0.0
1602996096567,0,0.0,0.0
1602996096817,0,0.0,0.0
1602996097067,0,0.0,0.0
1602996097317,0,0.0,0.0
1602996097567,0,0.0,0.0
1602996097817,0,0.0,0.0
1602996098067,0,0.0,0.0
1602996098317,0,0.0,0.0
1602996098567,0,0.0,0.0
1602996098817,0,0.0,0.0
1602996099067,0,0.0,0.0
1602996099317,0,0.0,0.0
1602996099567,0,0.0,0.0
1602996099817,0,0.0,0.0
1602996100067,0,0.0,0.0
1602996100317,0,0.0,0.0
1602996100567,0,0.0,0.0
1602996100817,0,0.0,0.0
1602996101067,0,0.0,0.0
1602996101318,0,0.0,0.0
1602996101567,0,0.0,0.0
1602996101817,0,0.0,0.0
1602996102067,0,0.0,0.0
1602996102317,0,0.0,0.0
1602996102567,0,0.0,0.0
1602996102817,0,0.0,0.0
1602996103067,0,0.0,0.0
1602996103317,0,0.0,0.0
1602996103567,0,0.0,0.0
1602996103817,0,0.0,0.0
1602996104067,0,0.0,0.0
1602996104317,0,0.0,0.0
1602996104567,0,0.0,0.0
1602996104817,0,0.0,0.0
1602996105067,0,0.0,0.0
1602996105317,0,0.0,0.0
1602996105567,0,0.0,0.0
1602996105817,0,0.0,0.0
1602996106067,0,0.0,0.0
1602996106317,0,0.0,0.0
1602996106567,0,0.0,0.0
1602996106817,0,0.0,0.0
1602996107067,0,0.0,0.0
1602996107317,0,0.0,0.0
1602996107567,0,0.0,0.0
1602996107817,0,0.0,0.0
1602996108067,0,0.0,0.0
1602996108317,0,0.0,0.0
1602996108567,0,0.0,0.0
1602996108817,0,0.0,0.0
1602996109067,0,0.0,0.0
1602996109317,0,0.0,0.0
1602996109567,0,0.0,0.0
1602996109817,0,0.0,0.0
1602996110067,0,0.0,0.0
1602996110317,0,0.0,0.0
1602996110567,0,0.0,0.0
1602996110817,0,0.0,0.0
1602996111067,0,0.0,0.0
1602996111317,0,0.0,0.0
1602996111567,0,0.0,0.0
1602996111817,0,0.0,0.0
1602996112067,0,0.0,0.0
1602996112317,0,0.0,0.0
1602996112567,0,0.0,0.0
1602996112817,0,0.0,0.0
1602996113067,0,0.0,0.0
1602996113317,0,0.0,0.0
1602996113567,0,0.0,0.0
1602996113817,0,0.0,0.0
1602996114067,0,0.0,0.0
1602996114317,0,0.0,0.0
1602996114567,0,0.0,0.0
1602996114817,0,0.0,0.0
1602996115067,0,0.0,0.0
1602996115317,0,0.0,0.0
1602996115567,0,0.0,0.0
1602996115817,0,0.0,0.0
1602996116067,0,0.0,0.0
1602996116317,0,0.0,0.0
1602996116567,0,0.0,0.0
1602996116817,0,0.0,0.0
1602996117067,0,0.0,0.0
1602996117317,0,0.0,0.0
1602996117567,0,0.0,0.0
1602996117817,0,0.0,0.0
1602996118067,0,0.0,0.0
1602996118317,0,0.0,0.0
1602996118567,0,0.0,0.0
1602996118817,0,0.0,0.0
1602996119067,0,0.0,0.0
1602996119317,0,0.0,0.0
1602996119567,0,0.0,0.0
1602996119817,0,0.0,0.0
1602996120067,0,0.0,0.0
1602996120317,0,0.0,0.0
1602996120571,8,17460.558594,5152.830566
1602996120818,6,4867.518066,839
1602996121068,8,33670.656250,391782.593750
1602996121318,8,32960.000000,389632.000000
1602996121568,8,738400.000000,459360.000000
1602996121818,8,1174714.875000,227277.109375
1602996122068,8,1101920.000000,189312.000000
1602996122318,8,1421920.000000,157376.000000
1602996122568,8,1490272.000000,184384.000000
1602996122818,8,1303872.000000,32224.000000
1602996123068,8,2073211.000000,24637.449219
1602996123318,8,2396896.000000,0.0
1602996123568,8,1535616.000000,232512.000000
1602996123818,8,1265088.000000,34976.000000
