time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-68,68,567,1.2,18,0.28,1888.000000,0,0.0,2.2,0.0,224,50,0.0,1.0,1.0,0.0
1494,0,1,3400,-68,68,562,2.4,18,0.49,1024.000000,0,27,15,33,224,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-68,68,567,2.9,17,0.50,224,0,27,14,0.0,13248.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-68,68,570,4.1,17,0.50,4576.000000,0,27,6.1,12,28224.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-68,68,569,3.5,17,0.50,4640.000000,0,27,7.1,0.0,51712.000000,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-68,68,568,7.1,16,0.49,17952.000000,0,27,11,186,46336.000000,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-68,68,572,10,17,0.56,28384.000000,0,27,8.7,0.0,45728.000000,7,0.0,0.0,0.0,1.0
2988,0,1,3400,-67,67,569,8.9,17,0.55,24800.000000,0,27,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-67,67,561,12,17,0.50,5312.000000,0,27,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-67,67,562,12,17,0.56,32000.000000,0,27,9.1,0.0,21952.000000,0,0.0,0.0,0.0,1.0
3735,0,1,3400,-67,67,562,12,17,0.50,0.0,0.0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-67,67,566,14,17,0.74,10464.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-67,67,564,11,17,0.53,21152.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-67,67,566,14,18,0.76,15680.000000,0,27,13,0.0,18624.000000,0,0.0,0.0,0.0,1.0
4731,0,1,3400,-67,67,567,14,17,0.84,5376.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-67,67,565,13,17,0.75,0.0,0.0,27,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-67,67,566,13,17,0.60,10944.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-67,67,579,13,16,0.50,10560.000000,0,27,11,0.0,35424.000000,0,0.0,0.0,0.0,1.0
5727,0,1,3400,-68,68,574,10,17,0.50,5312.000000,0,27,12,0.0,59680.000000,0,0.0,0.0,0.0,1.0
5976,0,1,3400,-68,68,569,13,16,0.81,16000.000000,0,27,12,0.0,28992.000000,0,0.0,0.0,0.0,1.0
6225,0,1,3400,-68,68,571,12,16,0.64,21280.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-68,68,570,12,16,0.64,10464.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-69,69,566,11,16,0.54,24320.000000,0,27,14,0.0,24000.000000,0,0.0,0.0,0.0,1.0
6972,0,1,3400,-69,69,568,10,15,0.50,23488.000000,0,27,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-69,69,569,10,15,0.69,19008.000000,0,27,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-69,69,563,10,15,0.50,7584.000000,0,27,15,186,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-69,69,569,9.5,15,0.66,15904.000000,0,27,11,0.0,15808.000000,0,0.0,0.0,0.0,1.0
7968,0,1,3400,-69,69,563,9.3,15,0.55,15936.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-69,69,564,9.5,15,0.50,0.0,0.0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-69,69,567,9.2,15,0.51,21536.000000,0,27,10,0.0,15808.000000,0,0.0,0.0,0.0,1.0
8715,0,1,3400,-70,70,572,8.7,15,0.50,16160.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-70,70,570,9.4,14,0.70,16352.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-70,70,563,9.9,14,0.75,16096.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-70,70,573,7.8,13,0.61,32704.000000,0,27,11,0.0,23488.000000,0,0.0,0.0,0.0,1.0
9711,0,1,3400,-71,71,574,6.3,13,0.50,21952.000000,0,27,12,0.0,11936.000000,0,0.0,0.0,0.0,1.0
9960,0,1,3400,-71,71,572,7.8,14,0.50,10912.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-71,71,577,6.8,13,0.50,10912.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-71,71,571,7.3,13,0.51,16128.000000,0,27,12,0.0,21952.000000,0,0.0,0.0,0.0,1.0
10707,0,1,3400,-71,71,572,11,13,1.6,16000.000000,14,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-71,71,571,5.5,13,0.51,25760.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-71,71,567,5.1,13,0.50,28416.000000,0,27,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-71,71,570,7.6,13,0.50,22144.000000,0,27,13,0.0,23488.000000,0,0.0,0.0,0.0,1.0
11703,0,1,3400,-71,71,569,7.6,13,0.51,22016.000000,0,27,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
