time,nof_ue,dl_brate,ul_brate
1603225411676,0,0.0,0.0
1603225411926,0,0.0,0.0
1603225412176,0,0.0,0.0
1603225412426,0,0.0,0.0
1603225412676,0,0.0,0.0
1603225412926,0,0.0,0.0
1603225413176,0,0.0,0.0
1603225413426,0,0.0,0.0
1603225413676,0,0.0,0.0
1603225413926,0,0.0,0.0
1603225414176,0,0.0,0.0
1603225414426,0,0.0,0.0
1603225414676,0,0.0,0.0
1603225414926,0,0.0,0.0
1603225415176,0,0.0,0.0
1603225415426,0,0.0,0.0
1603225415676,0,0.0,0.0
1603225415926,0,0.0,0.0
1603225416176,0,0.0,0.0
1603225416426,0,0.0,0.0
1603225416676,0,0.0,0.0
1603225416926,0,0.0,0.0
1603225417176,0,0.0,0.0
1603225417426,0,0.0,0.0
1603225417676,0,0.0,0.0
1603225417926,0,0.0,0.0
1603225418176,0,0.0,0.0
1603225418426,0,0.0,0.0
1603225418676,0,0.0,0.0
1603225418926,0,0.0,0.0
1603225419176,0,0.0,0.0
1603225419426,0,0.0,0.0
1603225419676,0,0.0,0.0
1603225419926,0,0.0,0.0
1603225420176,0,0.0,0.0
1603225420426,0,0.0,0.0
1603225420676,0,0.0,0.0
1603225420926,0,0.0,0.0
1603225421176,0,0.0,0.0
1603225421426,0,0.0,0.0
1603225421676,0,0.0,0.0
1603225421926,0,0.0,0.0
1603225422176,0,0.0,0.0
1603225422426,0,0.0,0.0
1603225422676,0,0.0,0.0
1603225422926,0,0.0,0.0
1603225423176,0,0.0,0.0
1603225423426,0,0.0,0.0
1603225423676,0,0.0,0.0
1603225423926,0,0.0,0.0
1603225424176,0,0.0,0.0
1603225424426,0,0.0,0.0
1603225424676,0,0.0,0.0
1603225424926,0,0.0,0.0
1603225425176,0,0.0,0.0
1603225425426,0,0.0,0.0
1603225425676,0,0.0,0.0
1603225425926,0,0.0,0.0
1603225426176,0,0.0,0.0
1603225426426,0,0.0,0.0
1603225426676,0,0.0,0.0
1603225426926,0,0.0,0.0
1603225427176,0,0.0,0.0
1603225427426,0,0.0,0.0
1603225427676,0,0.0,0.0
1603225427926,0,0.0,0.0
1603225428176,0,0.0,0.0
1603225428426,0,0.0,0.0
