Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602361803014,13,1010123456029,75,,1,1,6,1,2,,5.70588,17,0,0.00761446,7,0,8.33333,,9.95455,22,0,0.1,8,0,0,21.6521,31,,3,18,,0,0,0,1
1602361803264,13,1010123456029,75,,1,1,6,1,2,,12.6667,24,0,0.0284337,10,0,8.5,,14.6667,27,0,0.178474,11,0,0,16.2254,31,,0,38,,0,0,0,1.59259
