time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-67,67,-260,1.3,18,0.26,1880.478027,0,0.0,0.0,0.0,223,0,0.0,1.0,0.0,0.0
1494,0,1,3400,-67,67,-258,2.9,18,0.49,1019.920349,0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-67,67,-261,2.7,18,0.50,224,0,27,3.9,0.0,6720.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-67,67,-260,4.9,17,0.50,4032.000000,0,27,10,0.0,49408.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-67,67,-260,4.0,17,0.50,480,0,27,12,12,0.0,0.0,0.0,0.0,0.0,1.0
2490,0,1,3400,-68,68,-261,5.5,16,0.50,5386.454102,0,27,10,0.0,41784.859375,24,0.0,0.0,0.0,1.0
2739,0,1,3400,-68,68,-266,6.0,16,0.50,12608.000000,0,27,7.9,186,41152.000000,0,0.0,0.0,0.0,1.0
2988,0,1,3400,-68,68,-265,10,16,0.50,10752.000000,0,27,10,0.0,40512.000000,0,0.0,0.0,0.0,1.0
3237,0,1,3400,-68,68,-261,14,16,1.0,15712.000000,0,27,5.3,0.0,70560.000000,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-68,68,-264,10,16,0.58,16031.872070,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-68,68,-260,10.0,16,0.50,0.0,0.0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-68,68,-262,9.9,16,0.50,5440.000000,0,27,6.5,0.0,0.0,0,0.0,0.0,0.0,1.0
4233,0,1,3400,-68,68,-263,9.9,16,0.73,5408.000000,0,27,3.8,0.0,22048.000000,29,0.0,0.0,0.0,1.0
4482,0,1,3400,-69,69,-264,16,15,2.3,1760.000000,67,27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-68,68,-259,13,16,1.3,16288.000000,0,27,5.5,0.0,102208.000000,0,0.0,0.0,0.0,1.0
4980,0,1,3400,-68,68,-262,7.6,16,0.50,16224.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-68,68,-259,6.6,15,0.50,16128.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-68,68,-261,9.4,16,0.50,15968.127930,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-68,68,-260,11,16,0.75,11552.000000,18,27,11,0.0,65760.000000,42,0.0,0.0,0.0,1.0
5976,0,1,3400,-68,68,-258,5.0,16,0.50,38528.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-68,68,-258,7.3,16,0.50,11328.000000,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-68,68,-261,7.1,16,0.50,11079.365234,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-68,68,-269,8.4,16,0.61,22304.000000,0,27,7.5,0.0,41600.000000,0,0.0,0.0,0.0,1.0
6972,0,1,3400,-68,68,-267,7.1,15,0.50,5664.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-68,68,-267,7.0,15,0.50,17728.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-69,69,-263,7.5,15,0.55,16701.195312,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-68,68,-260,8.5,15,0.60,11104.000000,0,27,5.0,0.0,53536.000000,0,0.0,0.0,0.0,1.0
7968,0,1,3400,-68,68,-255,9.2,15,0.62,22464.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-68,68,-260,11,16,0.75,0.0,0.0,27,10,0.0,7200.000000,0,0.0,0.0,0.0,1.0
8466,0,1,3400,-68,68,-264,13,16,0.95,47713.148438,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-68,68,-257,11,16,1.0,22368.000000,0,27,10,0.0,16576.000000,20,0.0,0.0,0.0,1.0
8964,0,1,3400,-68,68,-253,7.3,15,0.50,11520.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-68,68,-249,7.5,16,0.50,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-69,69,-249,9.9,15,0.50,27569.720703,0,27,7.7,0.0,4239.043945,0,0.0,0.0,0.0,1.0
9711,0,1,3400,-69,69,-252,12,15,1.3,16352.000000,0,27,5.5,186,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-69,69,-256,13,15,1.8,7552.000000,33,27,6.9,0.0,59040.000000,30,0.0,0.0,0.0,1.0
10209,0,1,3400,-69,69,-253,9.4,15,0.56,25920.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-69,69,-261,11,15,1.5,14533.864258,10,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-69,69,-261,15,15,0.78,16320.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-69,69,-258,16,15,0.75,0.0,0.0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-69,69,-254,13,15,0.61,5408.000000,0,27,6.7,0.0,63552.000000,0,0.0,0.0,0.0,1.0
11454,0,1,3400,-69,69,-256,10,15,0.50,0.0,0.0,27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
