time,nof_ue,dl_brate,ul_brate
1602435077961,0,0.0,0.0
1602435078211,0,0.0,0.0
1602435078461,0,0.0,0.0
1602435078711,0,0.0,0.0
1602435078961,0,0.0,0.0
1602435079211,0,0.0,0.0
1602435079461,0,0.0,0.0
1602435079711,0,0.0,0.0
1602435079961,0,0.0,0.0
1602435080211,0,0.0,0.0
1602435080461,0,0.0,0.0
1602435080711,0,0.0,0.0
1602435080961,0,0.0,0.0
1602435081211,0,0.0,0.0
1602435081461,0,0.0,0.0
1602435081711,0,0.0,0.0
1602435081961,0,0.0,0.0
1602435082211,0,0.0,0.0
1602435082461,0,0.0,0.0
1602435082711,0,0.0,0.0
1602435082961,0,0.0,0.0
1602435083211,0,0.0,0.0
1602435083461,0,0.0,0.0
1602435083711,0,0.0,0.0
1602435083961,0,0.0,0.0
1602435084211,0,0.0,0.0
1602435084461,0,0.0,0.0
1602435084711,0,0.0,0.0
1602435084961,0,0.0,0.0
1602435085211,0,0.0,0.0
1602435085461,0,0.0,0.0
1602435085711,0,0.0,0.0
1602435085961,0,0.0,0.0
1602435086211,0,0.0,0.0
1602435086461,0,0.0,0.0
1602435086711,0,0.0,0.0
1602435086961,0,0.0,0.0
1602435087211,0,0.0,0.0
1602435087461,0,0.0,0.0
1602435087711,0,0.0,0.0
1602435087961,0,0.0,0.0
1602435088211,0,0.0,0.0
1602435088461,0,0.0,0.0
1602435088711,0,0.0,0.0
1602435088961,0,0.0,0.0
1602435089211,0,0.0,0.0
1602435089461,0,0.0,0.0
1602435089711,0,0.0,0.0
1602435089961,0,0.0,0.0
1602435090211,0,0.0,0.0
1602435090461,0,0.0,0.0
1602435090711,0,0.0,0.0
1602435090961,0,0.0,0.0
1602435091211,0,0.0,0.0
1602435091461,0,0.0,0.0
1602435091711,0,0.0,0.0
1602435091961,0,0.0,0.0
1602435092211,0,0.0,0.0
1602435092461,0,0.0,0.0
1602435092711,0,0.0,0.0
1602435092961,0,0.0,0.0
1602435093211,0,0.0,0.0
1602435093461,0,0.0,0.0
1602435093711,0,0.0,0.0
1602435093961,0,0.0,0.0
1602435094211,0,0.0,0.0
1602435094461,0,0.0,0.0
1602435094711,0,0.0,0.0
1602435094961,0,0.0,0.0
1602435095211,0,0.0,0.0
1602435095461,0,0.0,0.0
1602435095711,0,0.0,0.0
1602435095961,0,0.0,0.0
1602435096211,0,0.0,0.0
1602435096461,0,0.0,0.0
1602435096711,0,0.0,0.0
1602435096961,0,0.0,0.0
1602435097211,0,0.0,0.0
1602435097461,0,0.0,0.0
1602435097711,0,0.0,0.0
1602435097961,0,0.0,0.0
1602435098211,0,0.0,0.0
1602435098461,0,0.0,0.0
