time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-62,62,-1421.017334,2.2,22,0.39,2900.398438,0,0.0,0.0,33,223,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-62,62,-1415.383179,2.5,23,0.50,1841.269897,0,26,1.4,24,19365.080078,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-62,62,-1418.602051,5.0,22,0.50,7521.912109,0,26,12,0.0,113179.281250,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-62,62,-1417.572266,8.5,22,0.50,22470.119141,0,26,12,0.0,65944.226562,8,0.0,0.0,0.0,1.0
2241,0,1,3400,-62,62,-1414.949341,18,22,0.50,20444.445312,0,26,12,0.0,40476.191406,6,0.0,0.0,0.0,1.0
2490,0,1,3400,-62,62,-1417.285522,18,22,0.50,5131.474121,0,26,16,0.0,75984.062500,25,0.0,0.0,0.0,1.0
2739,0,1,3400,-62,62,-1413.901978,18,22,0.50,30948.207031,0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-62,62,-1414.967407,18,22,0.50,5111.111328,0,26,16,186,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-62,62,-1417.178833,18,22,0.50,10422.310547,0,26,14,0.0,23394.421875,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-62,62,-1418.082031,18,22,0.50,15333.333008,0,26,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-62,62,-1417.491211,18,22,0.50,15713.147461,0,26,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-62,62,-1414.132568,18,21,0.50,5131.474121,0,26,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-62,62,-1413.836426,18,21,0.50,0.0,0.0,26,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-62,62,-1416.351318,15,21,0.50,10784.000000,0,26,13,0.0,59744.000000,56,0.0,0.0,0.0,1.0
4731,0,1,3400,-62,62,-1416.915283,14,21,0.50,10380.952148,0,26,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-62,62,-1418.221069,18,22,0.50,5290.836426,0,26,13,144,1561.752930,0,0.0,0.0,0.0,1.0
5229,0,1,3400,-62,62,-1417.597900,18,22,0.50,21163.345703,0,26,6.9,0.0,49944.222656,0,0.0,0.0,0.0,1.0
5478,0,1,3400,-62,62,-1417.926025,18,22,0.50,15808.764648,0,26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-62,62,-1417.155273,18,21,0.50,10539.682617,0,26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-62,62,-1417.170166,18,21,0.50,26390.437500,0,26,6.9,112,2581.673340,0,0.0,0.0,0.0,1.0
6225,0,1,3400,-62,62,-1416.843140,19,21,0.50,21174.603516,0,26,2.0,0.0,11650.793945,0,0.0,0.0,0.0,1.0
6474,0,1,3400,-62,62,-1414.257324,19,21,0.50,21163.345703,0,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-62,62,-1416.873169,19,21,0.50,10581.672852,0,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-62,62,-1417.344971,18,21,0.50,10476.190430,0,26,2.0,112,2571.428467,0,0.0,0.0,0.0,1.0
7221,0,1,3400,-62,62,-1416.777222,16,21,0.50,16478.087891,0,26,16,0.0,44494.023438,67,0.0,0.0,0.0,1.0
7470,0,1,3400,-62,62,-1414.424072,18,21,0.50,5386.454102,0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-62,62,-1415.883667,12,21,0.50,16063.492188,0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-62,62,-1416.707397,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-62,62,-1415.631714,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-62,62,-1414.959595,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-62,62,-1417.394287,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-62,62,-1417.266235,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-62,62,-1418.057983,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-62,62,-1417.410645,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-62,62,-1414.906494,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-62,62,-1414.188965,18,22,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-62,62,-1413.850830,18,22,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-62,62,-1415.662598,18,22,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-62,62,-1413.653198,18,22,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-62,62,-1415.420776,18,21,0.50,0.0,0.0,26,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
