time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-65,65,-753,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-65,65,-880,1.5,20,0.31,2900.398438,0,0.0,0.0,33,223,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-65,65,-885,2.5,20,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-65,65,-884,2.8,20,0.50,2231.075684,0,27,11,0.0,25880.478516,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-65,65,-885,3.9,20,0.50,2231.075684,0,27,8.2,0.0,16573.705078,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-65,65,-886,4.1,19,0.50,5984.000000,0,27,3.4,0.0,9824.000000,21,0.0,0.0,0.0,1.0
2490,0,1,3400,-65,65,-884,2.7,19,0.50,27314.740234,0,27,2.2,14,76302.789062,17,0.0,0.0,0.0,1.0
2739,0,1,3400,-65,65,-884,7.2,19,0.50,40127.488281,0,27,0.79,0.0,13482.071289,11,0.0,0.0,0.0,1.0
2988,0,1,3400,-65,65,-885,13,19,0.50,37705.179688,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-65,65,-885,13,19,0.50,16159.362305,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-65,65,-889,12,19,0.50,43187.250000,0,27,0.0,0.0,3410.358643,0,0.0,0.0,0.0,1.0
3735,0,1,3400,-65,65,-886,12,19,0.50,37504.000000,0,27,0.0,0.0,6208.000000,0,0.0,0.0,0.0,1.0
3984,0,1,3400,-65,65,-882,11,19,0.50,37864.542969,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-65,65,-883,12,19,0.50,48382.468750,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-65,65,-884,13,19,0.50,26932.271484,0,27,0.11,0.0,5577.689453,0,0.0,0.0,0.0,1.0
4731,0,1,3400,-65,65,-885,13,19,0.52,74932.273438,0,27,0.0,0.0,5768.924316,0,0.0,0.0,0.0,1.0
4980,0,1,3400,-65,65,-887,13,19,0.50,32318.724609,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-65,65,-885,12,19,0.51,31968.126953,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-65,65,-885,13,19,0.50,53696.000000,0,27,1.8,0.0,30112.000000,29,0.0,0.0,0.0,1.0
5727,0,1,3400,-65,65,-885,13,19,0.50,48285.714844,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-65,65,-886,7.9,19,0.50,58390.437500,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-65,65,-885,12,19,0.50,16159.362305,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-65,65,-883,13,19,0.50,63872.511719,0,27,8.7,0.0,20047.808594,0,0.0,0.0,0.0,1.0
6723,0,1,3400,-65,65,-884,12,19,0.50,64446.214844,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-65,65,-884,14,18,0.56,69003.984375,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-65,65,-884,13,18,0.51,86432.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-65,65,-885,12,18,0.50,37609.562500,0,27,2.5,0.0,9115.538086,11,0.0,0.0,0.0,1.0
7719,0,1,3400,-65,65,-885,13,18,0.50,16159.362305,0,27,2.0,0.0,19059.761719,0,0.0,0.0,0.0,1.0
7968,0,1,3400,-65,65,-884,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-65,65,-883,13,18,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-65,65,-884,13,18,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-65,65,-885,13,18,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-65,65,-886,13,18,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-65,65,-885,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-65,65,-886,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-65,65,-884,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-65,65,-882,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-65,65,-882,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-65,65,-885,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-65,65,-883,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-65,65,-883,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-65,65,-883,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-65,65,-883,13,19,0.50,0.0,0.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
