time,nof_ue,dl_brate,ul_brate
1602721152805,0,0.0,0.0
1602721153055,0,0.0,0.0
1602721153305,0,0.0,0.0
1602721153554,0,0.0,0.0
1602721153804,0,0.0,0.0
1602721154055,0,0.0,0.0
1602721154305,0,0.0,0.0
1602721154554,0,0.0,0.0
1602721154805,0,0.0,0.0
1602721155054,0,0.0,0.0
1602721155305,0,0.0,0.0
1602721155555,0,0.0,0.0
1602721155805,0,0.0,0.0
1602721156055,0,0.0,0.0
1602721156304,0,0.0,0.0
1602721156555,0,0.0,0.0
1602721156805,0,0.0,0.0
1602721157055,0,0.0,0.0
1602721157304,0,0.0,0.0
1602721157555,0,0.0,0.0
1602721157805,0,0.0,0.0
1602721158054,0,0.0,0.0
1602721158305,0,0.0,0.0
1602721158555,0,0.0,0.0
1602721158804,0,0.0,0.0
1602721159055,0,0.0,0.0
1602721159305,0,0.0,0.0
1602721159554,0,0.0,0.0
1602721159804,0,0.0,0.0
1602721160054,0,0.0,0.0
1602721160305,0,0.0,0.0
1602721160555,0,0.0,0.0
1602721160804,0,0.0,0.0
1602721161054,0,0.0,0.0
1602721161305,0,0.0,0.0
1602721161554,0,0.0,0.0
1602721161804,0,0.0,0.0
1602721162055,0,0.0,0.0
1602721162305,0,0.0,0.0
1602721162555,0,0.0,0.0
1602721162805,0,0.0,0.0
1602721163054,0,0.0,0.0
1602721163304,0,0.0,0.0
1602721163555,0,0.0,0.0
1602721163805,0,0.0,0.0
1602721164055,0,0.0,0.0
1602721164305,0,0.0,0.0
1602721164555,0,0.0,0.0
1602721164805,0,0.0,0.0
1602721165055,0,0.0,0.0
1602721165304,0,0.0,0.0
1602721165554,0,0.0,0.0
1602721165804,0,0.0,0.0
1602721166054,0,0.0,0.0
1602721166304,0,0.0,0.0
1602721166554,0,0.0,0.0
1602721166804,0,0.0,0.0
1602721167055,0,0.0,0.0
1602721167305,0,0.0,0.0
1602721167554,0,0.0,0.0
1602721167805,0,0.0,0.0
1602721168055,0,0.0,0.0
1602721168304,0,0.0,0.0
1602721168554,0,0.0,0.0
1602721168805,0,0.0,0.0
1602721169055,0,0.0,0.0
1602721169304,0,0.0,0.0
1602721169554,0,0.0,0.0
1602721169805,0,0.0,0.0
1602721170054,0,0.0,0.0
1602721170305,0,0.0,0.0
1602721170555,0,0.0,0.0
1602721170804,0,0.0,0.0
1602721171055,0,0.0,0.0
1602721171305,0,0.0,0.0
1602721171555,0,0.0,0.0
1602721171804,0,0.0,0.0
1602721172055,0,0.0,0.0
1602721172305,0,0.0,0.0
1602721172554,0,0.0,0.0
1602721172805,0,0.0,0.0
1602721173055,0,0.0,0.0
1602721173305,0,0.0,0.0
1602721173554,0,0.0,0.0
1602721173805,0,0.0,0.0
1602721174054,0,0.0,0.0
1602721174305,0,0.0,0.0
1602721174555,0,0.0,0.0
1602721174805,0,0.0,0.0
1602721175055,0,0.0,0.0
1602721175304,0,0.0,0.0
1602721175555,0,0.0,0.0
1602721175804,0,0.0,0.0
1602721176055,0,0.0,0.0
1602721176305,0,0.0,0.0
1602721176555,0,0.0,0.0
1602721176805,0,0.0,0.0
1602721177055,0,0.0,0.0
1602721177305,0,0.0,0.0
1602721177555,0,0.0,0.0
1602721177804,0,0.0,0.0
1602721178055,0,0.0,0.0
1602721178305,0,0.0,0.0
1602721178555,0,0.0,0.0
1602721178805,1,5953.488281,1302.325562
1602721179055,3,3864.206055,845
1602721179305,9,23661.046875,80562.851562
1602721179555,10,13054.337891,150155.640625
1602721179805,10,1014240.000000,446816.000000
1602721180055,10,957600.000000,186816.000000
1602721180305,10,2854208.000000,385216.000000
1602721180555,10,2767104.000000,97152.000000
1602721180805,10,2639713.250000,127840.632812
1602721181055,10,2210496.000000,227840.000000
1602721181305,10,2436096.000000,154656.000000
1602721181555,10,2500352.000000,11936.000000
1602721181805,10,2743669.250000,66608.062500
1602721182055,10,2711179.000000,14480.446289
1602721182305,10,2707424.000000,146560.000000
1602721182555,10,2606720.000000,0.0
1602721182805,10,2397568.000000,181344.000000
1602721183055,10,2289600.000000,0.0
1602721183305,10,2451872.000000,97536.000000
1602721183555,10,2502784.000000,41184.000000
1602721183805,10,2512224.750000,113220.882812
1602721184055,10,2464896.000000,0.0
1602721184305,10,2705152.000000,134176.000000
1602721184555,10,2275200.000000,11264.000000
1602721184805,10,2519232.000000,60352.000000
1602721185055,10,2079776.000000,1568.000000
1602721185305,10,2414528.000000,65152.000000
1602721185555,10,2563104.000000,25888.000000
1602721185805,10,1745472.000000,116960.000000
1602721186055,10,2400160.000000,0.0
1602721186305,10,2026016.000000,55104.000000
1602721186555,10,2440480.000000,41504.000000
1602721186805,10,2262784.000000,224192.000000
1602721187055,10,2285120.000000,1568.000000
1602721187305,10,2239617.250000,108653.390625
1602721187555,10,2676832.000000,18496.000000
1602721187805,10,2669152.000000,84704.000000
1602721188055,10,2468704.000000,0.0
1602721188305,10,2446557.500000,120591.421875
1602721188555,10,2582878.750000,1561.752930
1602721188805,10,2298944.000000,64672.000000
1602721189055,10,2055872.000000,86080.000000
1602721189305,10,2366752.000000,86048.000000
1602721189555,10,2713280.000000,28416.000000
1602721189805,10,2295264.000000,151296.000000
1602721190055,10,2342072.500000,1574.297241
1602721190305,10,2506773.000000,134215.140625
1602721190555,10,2514666.750000,68594.375000
1602721190805,10,2452480.000000,101984.000000
1602721191055,10,2559136.000000,0.0
