time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-67,67,610,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-67,67,646,1.0,19,0.25,1888.000000,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0,1,3400,-67,67,640,2.3,19,0.49,1024.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-67,67,640,2.5,19,0.50,1856.000000,0,27,5.0,24,19392.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-66,66,643,3.8,18,0.50,7552.000000,0,27,7.1,0.0,44416.000000,5,0.0,0.0,0.0,1.0
2241,0,1,3400,-66,66,646,9.5,19,0.56,155776.000000,2,27,6.6,0.0,127456.000000,4,0.0,0.0,0.0,1.0
2490,0,1,3400,-66,66,648,16,19,0.64,304736.000000,2,27,13,0.0,37632.000000,20,0.0,0.0,0.0,1.0
2739,0,1,3400,-66,66,649,25,18,1.2,115936.000000,16,27,5.5,0.0,87968.000000,0,0.0,0.0,0.0,1.0
2988,0,1,3400,-66,66,643,25,18,1.00,0.0,0.0,27,8.0,0.0,7200.000000,0,0.0,0.0,0.0,1.0
3237,0,1,3400,-66,66,644,25,18,1.0,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-66,66,643,25,18,1.0,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-66,66,642,25,19,1.0,0.0,0.0,27,7.2,0.0,4256.000000,0,0.0,0.0,0.0,1.0
3984,0,1,3400,-65,65,646,25,19,1.0,0.0,0.0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-65,65,642,25,19,1.00,0.0,0.0,27,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-65,65,643,25,18,1.00,0.0,0.0,27,6.6,0.0,7200.000000,0,0.0,0.0,0.0,1.0
4731,0,1,3400,-66,66,648,25,18,1.00,0.0,0.0,27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-66,66,645,25,18,1.00,0.0,0.0,27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-66,66,643,25,18,1.00,0.0,0.0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-66,66,645,25,18,1.00,0.0,0.0,27,7.6,0.0,9376.000000,0,0.0,0.0,0.0,1.0
5727,0,1,3400,-66,66,640,25,18,1.0,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-66,66,649,25,17,1.0,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-66,66,645,25,18,1.0,0.0,0.0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-66,66,645,25,18,1.0,0.0,0.0,27,8.6,0.0,9376.000000,33,0.0,0.0,0.0,1.0
6723,0,1,3400,-67,67,648,25,18,1.00,0.0,0.0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-67,67,649,25,17,1.00,0.0,0.0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-67,67,644,25,17,1.00,0.0,0.0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-67,67,645,25,17,1.0,0.0,0.0,27,9.0,0.0,9376.000000,0,0.0,0.0,0.0,1.0
7719,0,1,3400,-68,68,648,25,16,1.00,0.0,0.0,27,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-68,68,646,25,16,0.99,0.0,0.0,27,8.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8217,0,1,3400,-68,68,646,25,16,1.0,0.0,0.0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-68,68,644,25,16,1.0,0.0,0.0,27,7.5,0.0,4256.000000,0,0.0,0.0,0.0,1.0
8715,0,1,3400,-68,68,644,25,17,1.00,0.0,0.0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-67,67,646,25,17,1.0,0.0,0.0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-67,67,647,25,17,0.99,0.0,0.0,27,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-67,67,645,25,16,1.00,0.0,0.0,27,6.5,0.0,9376.000000,0,0.0,0.0,0.0,1.0
9711,0,1,3400,-67,67,648,25,16,1.0,0.0,0.0,27,7.7,0.0,2720.000000,0,0.0,0.0,0.0,1.0
9960,0,1,3400,-67,67,647,25,17,1.00,0.0,0.0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-67,67,646,25,17,1.00,0.0,0.0,27,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-67,67,650,25,17,1.0,0.0,0.0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-67,67,643,25,17,1.0,0.0,0.0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-67,67,649,25,17,1.0,0.0,0.0,27,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-67,67,650,25,17,1.00,0.0,0.0,27,8.7,0.0,11936.000000,0,0.0,0.0,0.0,1.0
11454,0,1,3400,-67,67,643,25,16,0.99,0.0,0.0,27,12,0.0,11936.000000,50,0.0,0.0,0.0,1.0
