time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-65,65,-345,1.8,20,0.38,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-65,65,-345,2.5,19,0.50,2007.968140,0,27,0.92,24,13322.708984,0,0.0,0.0,0.0,1.0
1743,0,1,3400,-65,65,-346,3.3,18,0.50,1120.000000,0,27,11,21,18944.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-65,65,-345,5.5,18,0.50,6016.000000,0,27,9.4,0.0,51808.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-65,65,-344,6.8,18,0.50,17976.095703,0,27,13,186,153976.093750,5,0.0,0.0,0.0,1.0
2490,0,1,3400,-65,65,-343,12,18,0.55,26336.000000,0,27,6.8,0.0,60608.000000,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-65,65,-345,12,18,0.50,42560.000000,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-65,65,-343,13,18,0.50,32286.853516,0,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-65,65,-343,10,18,0.55,38368.000000,0,27,4.1,0.0,7200.000000,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-65,65,-347,9.8,18,0.50,38240.000000,0,27,9.5,0.0,6944.000000,0,0.0,0.0,0.0,1.0
3735,0,1,3400,-65,65,-338,12,19,0.73,37099.601562,5,27,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-64,64,-338,11,19,0.54,43488.000000,0,27,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-64,64,-342,13,19,0.50,32832.000000,0,27,9.3,0.0,4256.000000,0,0.0,0.0,0.0,1.0
4482,0,1,3400,-64,64,-342,12,19,0.64,21760.000000,0,27,7.1,0.0,50176.000000,0,0.0,0.0,0.0,1.0
4731,0,1,3400,-64,64,-342,11,19,0.54,38374.503906,0,27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-64,64,-345,12,19,0.51,43808.000000,0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-65,65,-348,12,18,0.55,38272.000000,0,27,7.0,186,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-65,65,-345,12,18,1.0,42486.054688,4,27,14,0.0,167617.531250,0,0.0,0.0,0.0,1.0
5727,0,1,3400,-65,65,-345,9.7,18,0.55,38752.000000,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-65,65,-348,9.3,17,0.51,71616.000000,0,27,16,0.0,0.0,0,0.0,0.0,0.0,1.0
6225,0,1,3400,-66,66,-337,10,17,0.50,27219.123047,0,27,15,0.0,26326.693359,0,0.0,0.0,0.0,1.0
6474,0,1,3400,-66,66,-342,10,17,0.50,37568.000000,0,27,12,0.0,6688.000000,0,0.0,0.0,0.0,1.0
6723,0,1,3400,-66,66,-343,11,17,0.55,55328.000000,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-66,66,-347,13,17,0.56,49179.281250,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-66,66,-342,13,16,0.71,54848.000000,0,27,11,0.0,34016.000000,9,0.0,0.0,0.0,1.0
7470,0,1,3400,-66,66,-341,11,17,0.50,16704.000000,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-66,66,-342,11,16,0.84,55713.148438,5,27,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-66,66,-348,12,17,1.2,51264.000000,11,27,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-67,67,-341,10,16,0.50,71872.000000,0,27,8.0,0.0,2592.000000,0,0.0,0.0,0.0,1.0
8466,0,1,3400,-67,67,-336,11,16,0.52,87171.312500,0,27,0.084,0.0,7553.784668,0,0.0,0.0,0.0,1.0
8715,0,1,3400,-67,67,-341,12,16,0.68,34432.000000,4,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8965,0,1,3400,-67,67,-345,12,16,0.99,38592.000000,0,27,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9214,0,1,3400,-67,67,-351,7.8,16,0.50,38661.355469,0,27,0.19,0.0,4239.043945,0,0.0,0.0,0.0,1.0
9463,0,1,3400,-67,67,-344,7.1,16,0.50,39904.000000,0,27,16,0.0,55808.000000,50,0.0,0.0,0.0,1.0
9712,0,1,3400,-67,67,-341,7.2,16,0.50,44992.000000,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9961,0,1,3400,-66,66,-341,8.5,16,0.50,44079.679688,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10210,0,1,3400,-66,66,-340,10,17,0.50,56704.000000,0,27,16,0.0,2592.000000,0,0.0,0.0,0.0,1.0
10459,0,1,3400,-66,66,-345,9.5,17,0.50,58304.000000,0,27,16,0.0,70176.000000,58,0.0,0.0,0.0,1.0
10708,0,1,3400,-66,66,-345,12,17,0.50,27155.378906,0,27,16,0.0,3601.593506,0,0.0,0.0,0.0,1.0
10957,0,1,3400,-65,65,-339,9.2,17,0.51,49248.000000,0,27,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11206,0,1,3400,-65,65,-343,12,17,0.50,37952.000000,0,27,19,0.0,4256.000000,0,0.0,0.0,0.0,1.0
11455,0,1,3400,-65,65,-348,8.8,17,0.50,21737.052734,0,27,9.0,0.0,49402.390625,0,0.0,0.0,0.0,1.0
