time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-60,60,792,1.8,27,0.32,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-60,60,793,3.0,26,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-60,60,792,2.6,25,0.50,224,0,27,11,0.0,36576.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-60,60,789,1.7,24,0.50,1792.000000,0,27,12,0.0,36000.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-60,60,787,1.0,24,0.50,1248.000000,0,27,9.9,0.0,10944.000000,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-60,60,791,3.8,24,0.50,6592.000000,0,27,1.5,0.0,10336.000000,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-60,60,793,14,24,0.50,299520.000000,0,27,0.37,758,122240.000000,1,0.0,0.0,0.0,1.0
2988,0,1,3400,-60,60,794,19,24,0.50,294912.000000,0,27,4.8,0.0,37024.000000,19,0.0,0.0,0.0,1.0
3237,0,1,3400,-60,60,792,19,24,0.50,413728.000000,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-60,60,793,20,24,0.52,342304.000000,0,27,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-60,60,789,20,24,0.50,449312.000000,0,27,3.4,0.0,25312.000000,3,0.0,0.0,0.0,1.0
3984,0,1,3400,-60,60,790,20,24,0.51,395936.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-60,60,791,21,24,0.50,352288.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-60,60,789,18,24,0.66,225504.000000,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-60,60,791,19,24,0.50,359296.000000,0,27,0.096,0.0,31168.000000,0,0.0,0.0,0.0,1.0
4980,0,1,3400,-60,60,791,20,24,0.50,376192.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-60,60,792,22,24,0.52,141728.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-60,60,793,18,24,0.54,336064.000000,0.8,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-60,60,793,20,24,0.50,393952.000000,0,27,0.032,0.0,32064.000000,0,0.0,0.0,0.0,1.0
5976,0,1,3400,-60,60,791,19,24,0.50,379968.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-60,60,794,20,24,0.50,285376.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-60,60,795,18,24,0.50,369696.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-60,60,797,20,24,0.52,405792.000000,0,27,0.0,0.0,28224.000000,0,0.0,0.0,0.0,1.0
6972,0,1,3400,-60,60,796,20,24,0.50,344288.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-60,60,792,15,24,0.50,202880.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-60,60,793,17,24,0.50,149056.000000,0,27,0.0,0.0,1568.000000,0,0.0,0.0,0.0,1.0
7719,0,1,3400,-60,60,792,17,24,0.50,258624.000000,0,27,0.0,0.0,24416.000000,4,0.0,0.0,0.0,1.0
7968,0,1,3400,-60,60,791,15,24,0.50,118432.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-60,60,794,20,23,0.50,240288.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-60,60,793,20,23,0.50,387840.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-60,60,797,18,23,0.51,346112.000000,0,27,0.0080,0.0,32608.000000,0,0.0,0.0,0.0,1.0
8964,0,1,3400,-60,60,795,18,23,0.50,300160.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-60,60,790,14,23,0.50,289120.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-60,60,790,20,23,0.50,382112.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-60,60,791,19,23,0.50,380064.000000,0,27,0.37,0.0,33536.000000,4,0.0,0.0,0.0,1.0
9960,0,1,3400,-60,60,790,20,23,0.50,329024.000000,0,27,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-60,60,793,17,23,0.50,276576.000000,0,27,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-60,60,791,17,23,0.50,263104.000000,0,27,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-60,60,791,20,24,0.50,363456.000000,0,27,0.61,0.0,33152.000000,0,0.0,0.0,0.0,1.0
10956,0,1,3400,-60,60,794,19,23,0.50,370368.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-60,60,791,19,23,0.50,375936.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-60,60,791,20,23,0.50,378368.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
