time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-58,58,-833,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-58,58,-797,1.5,29,0.21,2900.398438,0,0.0,0.0,33,223,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-58,58,-796,2.0,29,0.25,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-59,59,-795,2.7,29,1.3,1848.605591,50,27,0.66,24,14470.119141,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-59,59,-796,7.5,29,3.7,224,0,27,0.86,0.0,3488.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-59,59,-797,7.2,28,1.9,892,0,27,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0
2490,0,1,3400,-59,59,-795,4.0,28,0.50,0.0,0.0,27,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0
2739,0,1,3400,-59,59,-796,3.9,28,0.50,0.0,0.0,27,1.8,18,0.0,80,0.0,0.0,0.0,1.0
2988,0,1,3400,-59,59,-796,8.2,28,0.50,4192.000000,0,27,0.48,34,4640.000000,50,0.0,0.0,0.0,1.0
3237,0,1,3400,-59,59,-793,6.6,28,0.49,223,0,27,0.0,0.0,2581.673340,50,0.0,0.0,0.0,1.0
3486,0,1,3400,-59,59,-795,4.7,28,0.50,1498.007935,0,27,0.12,25,2390.438232,44,0.0,0.0,0.0,1.0
3735,0,1,3400,-59,59,-798,2.9,28,0.50,7394.422363,0,27,0.34,2.0,15266.932617,0,0.0,0.0,0.0,1.0
3984,0,1,3400,-59,59,-794,3.4,28,0.49,3168.000000,0,27,0.49,0.0,3904.000000,0,0.0,0.0,0.0,1.0
4233,0,1,3400,-59,59,-796,0.0,29,0.50,7011.952148,0,27,0.99,186,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-58,58,-792,0.0,29,0.50,0.0,0.0,27,0.16,0.0,8286.852539,27,0.0,0.0,0.0,1.0
4731,0,1,3400,-58,58,-792,0.0,29,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-58,58,-795,0.0,29,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-58,58,-796,22,30,0.57,66112.000000,0,27,0.39,0.0,19776.000000,72,0.0,0.0,0.0,1.0
5478,0,1,3400,-57,57,-793,27,29,1.2,5896.414551,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-57,57,-794,16,29,0.83,16350.597656,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-57,57,-798,9.9,30,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-57,57,-796,13,30,0.50,47808.000000,0,27,0.040,0.0,28800.000000,42,0.0,0.0,0.0,1.0
6474,0,1,3400,-57,57,-794,15,30,0.50,10645.417969,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-57,57,-788,13,30,0.50,24191.234375,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-57,57,-789,13,30,0.50,4557.769043,0,27,0.0,0.0,1561.752930,0,0.0,0.0,0.0,1.0
7221,0,1,3400,-57,57,-794,13,30,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-56,56,-792,13,30,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-57,57,-792,13,30,0.50,0.0,0.0,27,3.5,0.0,1306.772949,33,0.0,0.0,0.0,1.0
7968,0,1,3400,-57,57,-791,15,30,0.50,62183.265625,0,27,8.5,144,0.0,0,0.0,0.0,0.0,1.0
8217,0,1,3400,-57,57,-790,13,30,0.50,28896.000000,0,27,0.90,0.0,11392.000000,46,0.0,0.0,0.0,1.0
8466,0,1,3400,-57,57,-791,12,30,0.50,21227.091797,0,27,1.3,0.0,11155.378906,25,0.0,0.0,0.0,1.0
8715,0,1,3400,-58,58,-793,6.5,29,0.50,0.0,0.0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-58,58,-797,20,29,0.76,27059.761719,0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-58,58,-794,23,29,1.00,0.0,0.0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-58,58,-787,23,29,0.99,0.0,0.0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-58,58,-790,22,29,0.92,46756.972656,0,27,0.50,186,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-58,58,-791,15,29,0.50,21099.601562,0,27,2.0,16,0.0,80,0.0,0.0,0.0,1.0
10209,0,1,3400,-58,58,-794,15,29,0.50,0.0,0.0,27,2.0,0.0,2262.948242,20,0.0,0.0,0.0,1.0
10458,0,1,3400,-58,58,-793,15,29,0.50,0.0,0.0,27,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-58,58,-790,18,29,0.50,64956.175781,0,27,3.0,0.0,4844.621582,44,0.0,0.0,0.0,1.0
10956,0,1,3400,-58,58,-792,20,29,0.50,0.0,0.0,27,1.8,0.0,1561.752930,0,0.0,0.0,0.0,1.0
11205,0,1,3400,-58,58,-792,20,29,0.50,0.0,0.0,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-58,58,-792,12,29,0.50,6208.000000,0,27,1.6,0.0,15872.000000,0,0.0,0.0,0.0,1.0
