Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602873250482,11,1010123456035,79,,1,2,7,1,2,,12,7,0,0.00469076,3,0,14,,12.4783,23,0,0.1,8,25,0,16.9704,31,,3,8,,0,0,0,3.34783
1602873250732,11,1010123456035,79,,1,2,7,1,2,,16.875,8,0,0.00738956,2,0,0.1,,11.0909,11,0,0.1,5,20,0,22.5048,31,,0,10,,0,0,0,3.18182
