time,nof_ue,dl_brate,ul_brate
1602895811856,0,0.0,0.0
1602895812105,0,0.0,0.0
1602895812356,0,0.0,0.0
1602895812605,0,0.0,0.0
1602895812856,0,0.0,0.0
1602895813105,0,0.0,0.0
1602895813355,0,0.0,0.0
1602895813606,0,0.0,0.0
1602895813856,0,0.0,0.0
1602895814106,0,0.0,0.0
1602895814356,0,0.0,0.0
1602895814605,0,0.0,0.0
1602895814855,0,0.0,0.0
1602895815105,0,0.0,0.0
1602895815356,0,0.0,0.0
1602895815606,0,0.0,0.0
1602895815855,0,0.0,0.0
1602895816106,0,0.0,0.0
1602895816356,0,0.0,0.0
1602895816606,0,0.0,0.0
1602895816855,0,0.0,0.0
1602895817106,0,0.0,0.0
1602895817355,0,0.0,0.0
1602895817606,0,0.0,0.0
1602895817856,0,0.0,0.0
1602895818106,0,0.0,0.0
1602895818355,0,0.0,0.0
1602895818606,0,0.0,0.0
1602895818856,0,0.0,0.0
1602895819105,0,0.0,0.0
1602895819356,0,0.0,0.0
1602895819606,0,0.0,0.0
1602895819856,0,0.0,0.0
1602895820105,0,0.0,0.0
1602895820355,0,0.0,0.0
1602895820606,0,0.0,0.0
1602895820856,0,0.0,0.0
1602895821106,0,0.0,0.0
1602895821356,0,0.0,0.0
1602895821606,0,0.0,0.0
1602895821856,0,0.0,0.0
1602895822106,0,0.0,0.0
1602895822355,0,0.0,0.0
1602895822606,0,0.0,0.0
1602895822855,0,0.0,0.0
1602895823106,0,0.0,0.0
1602895823356,0,0.0,0.0
1602895823605,0,0.0,0.0
1602895823855,0,0.0,0.0
1602895824106,0,0.0,0.0
1602895824355,0,0.0,0.0
1602895824606,0,0.0,0.0
1602895824855,0,0.0,0.0
1602895825105,0,0.0,0.0
1602895825356,0,0.0,0.0
1602895825606,0,0.0,0.0
1602895825856,0,0.0,0.0
1602895826106,0,0.0,0.0
1602895826356,0,0.0,0.0
1602895826606,0,0.0,0.0
1602895826856,0,0.0,0.0
1602895827106,0,0.0,0.0
1602895827356,0,0.0,0.0
1602895827606,0,0.0,0.0
1602895827855,0,0.0,0.0
1602895828106,0,0.0,0.0
1602895828356,0,0.0,0.0
1602895828605,0,0.0,0.0
1602895828855,0,0.0,0.0
1602895829106,0,0.0,0.0
1602895829356,0,0.0,0.0
1602895829606,0,0.0,0.0
1602895829856,0,0.0,0.0
1602895830106,0,0.0,0.0
1602895830356,0,0.0,0.0
1602895830606,0,0.0,0.0
1602895830856,0,0.0,0.0
1602895831106,0,0.0,0.0
1602895831356,0,0.0,0.0
1602895831606,0,0.0,0.0
1602895831856,0,0.0,0.0
1602895832106,0,0.0,0.0
1602895832356,0,0.0,0.0
1602895832606,0,0.0,0.0
1602895832856,0,0.0,0.0
1602895833106,0,0.0,0.0
1602895833356,0,0.0,0.0
1602895833606,0,0.0,0.0
1602895833856,0,0.0,0.0
1602895834106,0,0.0,0.0
1602895834356,0,0.0,0.0
1602895834606,0,0.0,0.0
1602895834856,0,0.0,0.0
1602895835106,0,0.0,0.0
1602895835356,0,0.0,0.0
1602895835606,0,0.0,0.0
1602895835856,0,0.0,0.0
1602895836106,0,0.0,0.0
1602895836356,0,0.0,0.0
1602895836606,0,0.0,0.0
1602895836856,0,0.0,0.0
1602895837106,0,0.0,0.0
1602895837356,0,0.0,0.0
1602895837606,0,0.0,0.0
1602895837856,1,5076.922852,1076.923096
1602895838106,5,7288.717773,1594.406982
1602895838356,8,13750.518555,112514.390625
1602895838606,10,26956.246094,279865.687500
1602895838856,10,750048.000000,387648.000000
1602895839107,10,1055456.000000,212448.000000
1602895839356,10,1901632.000000,160672.000000
1602895839606,10,2020992.000000,157120.000000
1602895839856,10,2146240.000000,193280.000000
1602895840106,10,2204379.500000,160728.546875
1602895840356,10,2276396.500000,157420.109375
1602895840606,10,2183104.000000,29088.000000
1602895840856,10,1934048.000000,114560.000000
1602895841106,10,2384320.000000,0.0
1602895841356,10,1984546.125000,79357.429688
1602895841606,10,2116864.000000,17408.000000
1602895841856,10,2174852.500000,100270.914062
1602895842106,10,2362976.000000,0.0
1602895842356,12,1838624.000000,50512.343750
1602895842606,12,1468257.250000,79431.281250
1602895842856,13,1391474.000000,119274.929688
1602895843106,14,1325100.375000,2850.698730
1602895843356,15,1856094.875000,73093.578125
1602895843606,14,1996672.000000,66912.000000
1602895843856,13,2231456.000000,64928.000000
1602895844106,12,2318112.000000,0.0
1602895844356,11,2032352.000000,103616.000000
1602895844606,11,2333280.000000,0.0
1602895844856,11,2210432.000000,97152.000000
1602895845106,11,2084224.000000,0.0
1602895845356,11,1939712.000000,57536.000000
1602895845606,11,2421472.000000,0.0
1602895845856,11,2262432.000000,114240.000000
1602895846106,13,2308768.000000,0.0
1602895846356,13,1919008.000000,70464.000000
1602895846606,11,2303104.000000,0.0
1602895846856,11,1799744.000000,154080.000000
1602895847106,10,1512899.750000,0.0
1602895847356,10,1986677.375000,82677.289062
1602895847606,10,2116480.000000,0.0
1602895847856,10,2157824.000000,152448.000000
1602895848106,10,2143840.000000,0.0
1602895848356,10,2314336.000000,76576.000000
1602895848606,13,1854112.000000,46080.000000
1602895848856,12,640155.062500,15074.935547
1602895849106,12,0.0,0.0
1602895849356,12,0.0,0.0
1602895849606,12,0.0,0.0
1602895849856,11,0.0,2624.603760
1602895850106,12,1207.547119,264
1602895850356,12,224,4160.000000
1602895850606,12,1632.000000,1568.000000
1602895850856,11,8320.000000,12352.000000
1602895851106,11,10848.000000,8544.000000
1602895851356,11,0.0,0.0
1602895851606,11,0.0,2592.000000
1602895851856,11,0.0,0.0
1602895852106,10,0.0,0.0
1602895852356,12,4923.077148,1471.289307
1602895852606,12,0.0,0.0
1602895852856,12,0.0,0.0
1602895853106,12,0.0,0.0
1602895853356,10,0.0,0.0
1602895853606,12,7757.575684,2152.254150
1602895853856,12,0.0,0.0
1602895854106,12,223,4143.426270
1602895854356,12,5024.000000,12352.000000
1602895854606,11,7744.000000,11712.000000
1602895854856,11,0.0,2880.000000
1602895855106,11,0.0,1561.752930
1602895855356,11,0.0,0.0
1602895855606,11,0.0,0.0
1602895855856,11,0.0,0.0
1602895856106,11,0.0,0.0
1602895856356,11,0.0,2592.000000
1602895856606,11,0.0,0.0
1602895856856,11,0.0,0.0
1602895857106,11,0.0,0.0
1602895857356,11,0.0,0.0
1602895857606,11,0.0,0.0
1602895857856,11,0.0,0.0
1602895858106,11,0.0,0.0
1602895858356,11,0.0,0.0
1602895858606,11,0.0,0.0
1602895858856,10,0.0,0.0
1602895859106,10,0.0,11936.000000
