time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-66,66,-574,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-66,66,-733,1.00,21,0.20,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-66,66,-743,2.0,21,0.25,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-66,66,-745,2.7,21,0.41,4398.406250,0,27,3.8,0.0,31936.255859,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-66,66,-742,4.2,21,0.50,7968.000000,0,27,2.9,0.0,10144.000000,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-66,66,-743,4.4,21,0.50,2199.203125,0,27,3.2,0.0,2581.673340,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-66,66,-744,4.5,20,0.50,0.0,0.0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,0,1,3400,-66,66,-746,5.7,18,0.53,10677.291016,0,27,3.0,329,0.0,0,0.0,0.0,0.0,1.0
2988,0,1,3400,-66,66,-746,13,18,0.71,9152.000000,0,27,4.2,0.0,51072.000000,10,0.0,0.0,0.0,1.0
3237,0,1,3400,-66,66,-744,11,17,0.54,24223.107422,0,27,6.7,0.0,78948.210938,9,0.0,0.0,0.0,1.0
3486,0,1,3400,-66,66,-743,13,17,0.50,21195.218750,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-66,66,-737,8.4,17,0.50,21248.000000,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-66,66,-740,9.6,18,0.50,16478.087891,0,27,6.0,0.0,28079.681641,12,0.0,0.0,0.0,1.0
4233,0,1,3400,-66,66,-745,13,17,0.50,16223.107422,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-66,66,-744,8.0,17,0.50,11505.976562,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-66,66,-742,5.5,17,0.50,17536.000000,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-66,66,-741,6.8,18,0.50,11569.720703,0,27,9.6,0.0,67952.187500,21,0.0,0.0,0.0,1.0
5229,0,1,3400,-66,66,-742,6.3,17,0.50,17370.517578,0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-66,66,-746,2.0,18,0.50,0.0,0.0,27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-66,66,-743,5.2,17,0.90,1019.920349,50,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5976,0,1,3400,-66,66,-741,8.6,18,0.51,5482.071777,0,27,12,0.0,23649.402344,0,0.0,0.0,0.0,1.0
6225,0,1,3400,-66,66,-748,11,17,0.50,11250.996094,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-66,66,-742,6.0,17,0.50,20832.000000,0,27,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-66,66,-741,7.6,17,0.50,22247.011719,0,27,12,186,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-66,66,-741,7.8,17,0.50,17274.900391,0,27,9.0,0.0,83187.250000,31,0.0,0.0,0.0,1.0
7221,0,1,3400,-66,66,-745,4.9,17,0.50,5632.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-66,66,-744,9.1,17,0.57,43697.210938,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-66,66,-746,7.6,17,0.63,11282.868164,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-66,66,-741,7.2,17,0.50,10996.015625,0,27,4.4,0.0,20047.808594,0,0.0,0.0,0.0,1.0
8217,0,1,3400,-66,66,-741,6.4,17,0.50,11072.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-66,66,-734,7.5,17,0.50,27760.957031,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-66,66,-743,5.0,17,0.50,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-66,66,-743,8.0,17,0.53,16672.000000,0,27,3.3,0.0,0.0,80,0.0,0.0,0.0,1.0
9213,0,1,3400,-66,66,-740,6.7,17,0.55,22565.736328,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-66,66,-741,8.1,17,0.50,16956.175781,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-66,66,-743,8.6,17,0.50,11027.888672,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-66,66,-742,7.9,17,0.58,28544.000000,0,27,5.7,0.0,73184.000000,25,0.0,0.0,0.0,1.0
10209,0,1,3400,-66,66,-739,8.3,17,0.70,21992.031250,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-66,66,-745,8.3,17,0.50,22374.501953,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-66,66,-749,7.7,17,0.50,12672.000000,0,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10956,0,1,3400,-66,66,-744,8.9,17,0.50,10836.653320,0,27,6.0,0.0,0.0,50,0.0,0.0,0.0,1.0
11205,0,1,3400,-66,66,-740,7.9,17,0.50,16509.960938,0,27,9.5,0.0,19059.761719,0,0.0,0.0,0.0,1.0
