Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602290553410,9,1010123456013,96,,1,0,6,1,0,,5.5,14,0,0.00672,6,0,6.75,,1.41667,72,0,0.1,30,63.3333,0,1.7501,31,,23,27,,0,0,0,7.375
1602290553660,9,1010123456013,96,,1,0,6,1,0,,6.94444,18,0,0.01104,7,0,10.5,,1.55556,45,0,0.1,17,64.7059,0,2.16733,31,,214,30,,0,0,0,7.53333
