time,nof_ue,dl_brate,ul_brate
1603288322829,0,0.0,0.0
1603288323078,0,0.0,0.0
1603288323328,0,0.0,0.0
1603288323578,0,0.0,0.0
1603288323828,0,0.0,0.0
1603288324078,0,0.0,0.0
1603288324328,0,0.0,0.0
1603288324578,0,0.0,0.0
1603288324828,0,0.0,0.0
1603288325078,0,0.0,0.0
1603288325328,0,0.0,0.0
1603288325578,0,0.0,0.0
1603288325828,0,0.0,0.0
1603288326078,0,0.0,0.0
1603288326328,0,0.0,0.0
1603288326578,0,0.0,0.0
1603288326829,0,0.0,0.0
1603288327078,0,0.0,0.0
1603288327328,0,0.0,0.0
1603288327578,0,0.0,0.0
1603288327828,0,0.0,0.0
1603288328078,0,0.0,0.0
1603288328328,0,0.0,0.0
1603288328578,0,0.0,0.0
1603288328828,0,0.0,0.0
1603288329078,0,0.0,0.0
1603288329328,0,0.0,0.0
1603288329578,0,0.0,0.0
1603288329828,0,0.0,0.0
1603288330078,0,0.0,0.0
1603288330328,0,0.0,0.0
1603288330578,0,0.0,0.0
1603288330828,0,0.0,0.0
1603288331078,0,0.0,0.0
1603288331328,0,0.0,0.0
1603288331578,0,0.0,0.0
1603288331828,0,0.0,0.0
1603288332078,0,0.0,0.0
1603288332328,0,0.0,0.0
1603288332578,0,0.0,0.0
1603288332828,0,0.0,0.0
1603288333078,0,0.0,0.0
1603288333329,0,0.0,0.0
1603288333579,0,0.0,0.0
1603288333828,0,0.0,0.0
1603288334078,0,0.0,0.0
1603288334328,0,0.0,0.0
1603288334578,0,0.0,0.0
1603288334828,0,0.0,0.0
1603288335078,0,0.0,0.0
1603288335328,0,0.0,0.0
1603288335578,0,0.0,0.0
1603288335828,0,0.0,0.0
1603288336078,0,0.0,0.0
1603288336328,0,0.0,0.0
1603288336578,0,0.0,0.0
1603288336828,0,0.0,0.0
1603288337078,0,0.0,0.0
1603288337328,0,0.0,0.0
1603288337578,0,0.0,0.0
1603288337828,0,0.0,0.0
1603288338078,0,0.0,0.0
1603288338328,0,0.0,0.0
1603288338578,0,0.0,0.0
1603288338828,0,0.0,0.0
1603288339079,0,0.0,0.0
1603288339328,0,0.0,0.0
1603288339578,0,0.0,0.0
1603288339828,0,0.0,0.0
1603288340078,0,0.0,0.0
1603288340329,0,0.0,0.0
1603288340578,0,0.0,0.0
1603288340828,0,0.0,0.0
1603288341078,0,0.0,0.0
1603288341328,0,0.0,0.0
1603288341578,0,0.0,0.0
1603288341828,0,0.0,0.0
1603288342078,0,0.0,0.0
1603288342328,0,0.0,0.0
1603288342578,0,0.0,0.0
1603288342828,0,0.0,0.0
1603288343078,0,0.0,0.0
1603288343328,0,0.0,0.0
1603288343578,0,0.0,0.0
1603288343828,0,0.0,0.0
1603288344078,0,0.0,0.0
1603288344328,0,0.0,0.0
1603288344578,0,0.0,0.0
1603288344828,0,0.0,0.0
1603288345078,0,0.0,0.0
1603288345328,0,0.0,0.0
1603288345578,0,0.0,0.0
1603288345828,0,0.0,0.0
1603288346078,0,0.0,0.0
1603288346328,0,0.0,0.0
1603288346578,0,0.0,0.0
1603288346828,0,0.0,0.0
1603288347078,0,0.0,0.0
1603288347328,0,0.0,0.0
1603288347578,0,0.0,0.0
1603288347828,0,0.0,0.0
1603288348078,0,0.0,0.0
1603288348328,0,0.0,0.0
1603288348578,0,0.0,0.0
1603288348829,3,11906.976562,4301.620605
1603288349079,5,4888.206055,845
1603288349329,6,14171.982422,164603.125000
1603288349579,6,18912.000000,279232.000000
1603288349829,9,182025.187500,181955.812500
