time,nof_ue,dl_brate,ul_brate
1604119857772,0,0.0,0.0
1604119858022,0,0.0,0.0
1604119858272,0,0.0,0.0
1604119858522,0,0.0,0.0
1604119858772,0,0.0,0.0
1604119859022,0,0.0,0.0
1604119859272,0,0.0,0.0
1604119859522,0,0.0,0.0
1604119859772,0,0.0,0.0
1604119860022,0,0.0,0.0
1604119860272,0,0.0,0.0
1604119860522,0,0.0,0.0
1604119860772,0,0.0,0.0
1604119861022,0,0.0,0.0
1604119861272,0,0.0,0.0
1604119861522,0,0.0,0.0
1604119861772,0,0.0,0.0
1604119862022,0,0.0,0.0
1604119862272,0,0.0,0.0
1604119862522,0,0.0,0.0
1604119862772,0,0.0,0.0
1604119863022,0,0.0,0.0
1604119863272,0,0.0,0.0
1604119863522,0,0.0,0.0
1604119863772,0,0.0,0.0
1604119864022,0,0.0,0.0
1604119864272,0,0.0,0.0
1604119864522,0,0.0,0.0
1604119864772,0,0.0,0.0
1604119865022,0,0.0,0.0
1604119865272,0,0.0,0.0
1604119865522,0,0.0,0.0
1604119865772,0,0.0,0.0
1604119866022,0,0.0,0.0
1604119866272,0,0.0,0.0
1604119866522,0,0.0,0.0
1604119866772,0,0.0,0.0
1604119867022,0,0.0,0.0
1604119867272,0,0.0,0.0
1604119867522,0,0.0,0.0
1604119867772,0,0.0,0.0
1604119868022,0,0.0,0.0
1604119868272,0,0.0,0.0
1604119868522,0,0.0,0.0
1604119868772,0,0.0,0.0
1604119869022,0,0.0,0.0
1604119869272,0,0.0,0.0
1604119869522,0,0.0,0.0
1604119869772,0,0.0,0.0
1604119870022,0,0.0,0.0
1604119870272,0,0.0,0.0
1604119870522,0,0.0,0.0
1604119870772,0,0.0,0.0
1604119871022,0,0.0,0.0
1604119871272,0,0.0,0.0
1604119871522,0,0.0,0.0
1604119871772,0,0.0,0.0
1604119872022,0,0.0,0.0
1604119872272,0,0.0,0.0
1604119872522,0,0.0,0.0
1604119872772,0,0.0,0.0
1604119873022,0,0.0,0.0
1604119873272,0,0.0,0.0
1604119873522,0,0.0,0.0
1604119873772,0,0.0,0.0
1604119874022,0,0.0,0.0
1604119874272,0,0.0,0.0
1604119874522,0,0.0,0.0
1604119874772,0,0.0,0.0
1604119875022,0,0.0,0.0
1604119875272,0,0.0,0.0
1604119875522,0,0.0,0.0
1604119875772,0,0.0,0.0
1604119876022,0,0.0,0.0
1604119876272,0,0.0,0.0
1604119876522,0,0.0,0.0
1604119876772,0,0.0,0.0
1604119877022,0,0.0,0.0
1604119877272,0,0.0,0.0
1604119877522,0,0.0,0.0
1604119877772,0,0.0,0.0
1604119878022,0,0.0,0.0
1604119878272,0,0.0,0.0
1604119878522,0,0.0,0.0
1604119878772,0,0.0,0.0
1604119879022,0,0.0,0.0
1604119879272,0,0.0,0.0
1604119879522,0,0.0,0.0
1604119879772,0,0.0,0.0
1604119880022,0,0.0,0.0
1604119880272,0,0.0,0.0
1604119880522,0,0.0,0.0
1604119880772,0,0.0,0.0
1604119881022,0,0.0,0.0
1604119881272,0,0.0,0.0
1604119881522,0,0.0,0.0
1604119881772,0,0.0,0.0
1604119882022,0,0.0,0.0
1604119882272,0,0.0,0.0
1604119882522,0,0.0,0.0
1604119882772,0,0.0,0.0
1604119883022,0,0.0,0.0
1604119883272,0,0.0,0.0
1604119883522,0,0.0,0.0
1604119883772,2,13003.174805,2844.444336
1604119884022,6,19738.126953,105781.835938
1604119884272,8,18245.351562,185141.546875
1604119884522,8,93856.000000,256192.000000
1604119884772,8,280256.000000,303232.000000
1604119885022,8,559168.000000,382880.000000
1604119885272,8,778912.000000,186496.000000
1604119885522,8,398464.000000,98688.000000
1604119885772,8,636288.000000,270272.000000
1604119886022,8,605568.000000,333344.000000
1604119886272,8,530592.000000,46400.000000
1604119886522,8,487968.000000,12000.000000
1604119886772,8,845984.000000,130496.000000
1604119887022,8,441856.000000,114752.000000
1604119887272,8,817472.000000,15296.000000
1604119887522,8,887072.000000,15072.000000
1604119887772,8,731232.000000,116768.000000
1604119888022,8,776896.000000,62464.000000
1604119888272,8,799104.000000,10016.000000
1604119888522,10,438822.781250,21401.775391
1604119888772,11,106480.648438,19619.642578
1604119889022,11,182784.000000,200864.000000
1604119889272,11,150720.000000,211904.000000
1604119889522,10,418304.000000,266432.000000
1604119889772,10,543328.000000,127616.000000
1604119890022,10,169568.000000,57088.000000
1604119890272,10,340320.000000,36480.000000
1604119890522,10,100288.000000,0.0
1604119890772,10,258240.000000,133120.000000
1604119891022,10,249156.625000,57381.527344
1604119891272,10,327235.062500,23490.039062
1604119891522,10,237504.000000,7584.000000
1604119891772,10,177952.000000,128736.000000
1604119892022,10,193056.000000,38816.000000
1604119892272,10,207456.000000,37344.000000
1604119892522,10,140896.000000,0.0
1604119892772,10,250272.000000,48064.000000
1604119893022,10,198464.000000,35616.000000
1604119893272,10,291680.000000,57600.000000
1604119893522,10,194208.000000,0.0
1604119893772,10,114816.000000,45440.000000
1604119894022,10,224096.000000,52512.000000
1604119894272,10,164192.000000,9696.000000
1604119894522,10,254752.000000,13632.000000
1604119894772,10,183840.000000,53120.000000
1604119895022,10,278080.000000,67456.000000
1604119895272,10,111616.000000,52928.000000
1604119895522,10,80000.000000,0.0
1604119895772,10,166912.000000,216576.000000
1604119896022,10,113408.000000,77056.000000
1604119896272,10,315744.000000,52480.000000
1604119896522,10,99872.000000,19648.000000
1604119896772,10,230144.000000,43584.000000
1604119897022,10,140448.000000,41088.000000
1604119897272,10,165728.000000,166016.000000
1604119897522,10,151360.000000,1568.000000
1604119897772,10,180512.000000,113440.000000
1604119898022,10,137760.000000,31520.000000
1604119898272,10,177248.000000,31680.000000
1604119898522,10,220608.000000,60352.000000
1604119898772,10,144928.000000,23584.000000
1604119899022,10,200512.000000,65696.000000
