time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-63,63,-292,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-63,63,-461,1.1,25,0.27,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-63,63,-467,2.5,25,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-63,63,-468,2.5,25,0.50,224,0,27,7.5,0.0,19520.000000,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-63,63,-466,7.5,24,0.50,4207.171387,0,27,9.4,0.0,24414.341797,0,0.0,0.0,0.0,1.0
2241,0,1,3400,-63,63,-468,4.7,24,0.50,5088.000000,0,27,12,0.0,45344.000000,0,0.0,0.0,0.0,1.0
2490,0,1,3400,-64,64,-467,8.7,23,0.50,15394.421875,0,27,9.9,186,30151.394531,0,0.0,0.0,0.0,1.0
2739,0,1,3400,-64,64,-468,15,23,0.51,18592.000000,0,27,14,0.0,95200.000000,24,0.0,0.0,0.0,1.0
2988,0,1,3400,-64,64,-466,11,21,0.52,10944.000000,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-64,64,-467,12,21,0.63,10741.036133,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3486,0,1,3400,-64,64,-470,11,20,0.50,16320.000000,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-64,64,-468,11,21,0.55,16286.852539,10,27,12,0.0,16254.980469,0,0.0,0.0,0.0,1.0
3984,0,1,3400,-64,64,-470,10,21,0.49,0.0,0.0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-63,63,-468,11,21,0.49,5269.841309,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,1,3400,-63,63,-467,11,22,0.49,5493.976074,0,27,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-63,63,-467,11,22,0.49,10900.398438,0,27,6.9,0.0,14725.099609,0,0.0,0.0,0.0,1.0
4980,0,1,3400,-63,63,-465,11,22,0.49,16160.000000,0,27,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-63,63,-466,11,21,0.60,18454.183594,0,27,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5478,0,1,3400,-64,64,-468,13,21,0.51,18912.000000,0,27,6.4,186,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-64,64,-466,11,21,0.53,5728.000000,20,27,0.64,0.0,13600.000000,0,0.0,0.0,0.0,1.0
5976,0,1,3400,-64,64,-467,14,21,0.96,42730.160156,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-64,64,-467,14,21,0.50,10656.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6474,0,1,3400,-64,64,-467,12,21,0.53,10900.398438,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-64,64,-467,11,21,0.50,10912.000000,0,27,1.7,0.0,34464.000000,0,0.0,0.0,0.0,1.0
6972,0,1,3400,-64,64,-467,12,21,0.50,21609.562500,0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-63,63,-464,11,22,0.50,5472.000000,0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7470,0,1,3400,-63,63,-464,12,22,0.65,10741.036133,17,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-63,63,-466,11,22,0.50,21568.000000,0,27,1.6,0.0,11744.000000,0,0.0,0.0,0.0,1.0
7968,0,1,3400,-63,63,-469,18,22,0.56,21248.000000,11,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-62,62,-469,16,23,0.50,10741.036133,0,27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466,0,1,3400,-62,62,-470,15,23,1.1,23744.000000,9,27,1.4,0.0,13184.000000,0,0.0,0.0,0.0,1.0
8715,0,1,3400,-62,62,-467,18,23,0.50,24095.617188,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-62,62,-467,15,23,0.50,21408.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-61,61,-468,16,23,0.50,10581.672852,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9462,0,1,3400,-61,61,-466,17,24,0.50,5312.000000,0,27,0.0,186,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-61,61,-466,17,23,0.50,21099.601562,0,27,0.82,0.0,15171.314453,0,0.0,0.0,0.0,1.0
9960,0,1,3400,-61,61,-466,17,24,0.50,15936.000000,0,27,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-61,61,-467,19,24,0.50,24223.107422,0,27,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10458,0,1,3400,-61,61,-465,19,24,0.50,23232.000000,0,27,0.98,186,0.0,0.0,0.0,0.0,0.0,1.0
10707,0,1,3400,-61,61,-465,16,23,0.50,21333.333984,0,27,0.60,0.0,11855.421875,0,0.0,0.0,0.0,1.0
10956,0,1,3400,-61,61,-469,17,23,0.50,15872.509766,0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11205,0,1,3400,-61,61,-469,17,24,0.50,0.0,0.0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11454,0,1,3400,-61,61,-465,17,24,0.50,5290.836426,0,27,0.50,0.0,0.0,0.0,0.0,0.0,0.0,1.0
