time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,0,1,3400,-60,60,494,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,0,1,3400,-60,60,522,1.6,27,0.35,2912.000000,0,0.0,0.0,33,224,0,0.0,0.0,0.0,1.0
1495,0,1,3400,-60,60,522,2.5,26,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1744,0,1,3400,-60,60,522,3.3,26,0.49,1984.000000,0,27,12,21,13376.000000,44,0.0,0.0,0.0,1.0
1993,0,1,3400,-60,60,521,9.5,25,0.54,9120.000000,0,27,3.4,0.0,26880.000000,4,0.0,0.0,0.0,1.0
2242,0,1,3400,-60,60,524,8.7,24,0.50,195904.000000,0,27,11,581,130848.000000,15,0.0,0.0,0.0,1.0
2491,0,1,3400,-60,60,523,20,24,0.50,311968.000000,0,27,2.1,0.0,93408.000000,6,0.0,0.0,0.0,1.0
2740,0,1,3400,-60,60,523,19,24,0.50,383584.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2989,0,1,3400,-60,60,525,19,24,0.50,394848.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3238,0,1,3400,-60,60,527,18,24,0.50,191936.000000,0,27,0.19,0.0,21120.000000,0,0.0,0.0,0.0,1.0
3487,0,1,3400,-60,60,524,21,24,0.51,424768.000000,0,27,9.0,0.0,66688.000000,7,0.0,0.0,0.0,1.0
3736,0,1,3400,-60,60,521,21,25,0.51,298336.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3985,0,1,3400,-60,60,520,20,24,0.50,317920.000000,0,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4234,0,1,3400,-60,60,525,21,25,0.53,374400.000000,0,27,8.0,311,9408.000000,0,0.0,0.0,0.0,1.0
4483,0,1,3400,-60,60,527,21,24,0.50,307309.250000,0,27,0.94,0.0,24321.285156,0,0.0,0.0,0.0,1.0
4732,0,1,3400,-60,60,524,20,25,0.50,324768.000000,0,27,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4981,0,1,3400,-60,60,520,19,24,0.50,330208.000000,0,27,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5230,0,1,3400,-60,60,525,21,24,0.52,285504.000000,0,27,0.88,265,10976.000000,0,0.0,0.0,0.0,1.0
5479,0,1,3400,-60,60,528,20,24,0.51,350176.000000,0,27,0.0080,0.0,22656.000000,0,0.0,0.0,0.0,1.0
5728,0,1,3400,-60,60,531,21,25,0.50,323488.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5977,0,1,3400,-60,60,526,20,24,0.50,287776.906250,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6226,0,1,3400,-60,60,522,20,25,0.51,349184.000000,0,27,0.14,0.0,27552.000000,4,0.0,0.0,0.0,1.0
6475,0,1,3400,-60,60,520,20,24,0.51,281440.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6724,0,1,3400,-60,60,520,21,24,0.50,280608.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6973,0,1,3400,-60,60,522,20,24,0.50,282208.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7222,0,1,3400,-60,60,525,19,24,0.50,280672.000000,0,27,0.89,311,9408.000000,0,0.0,0.0,0.0,1.0
7471,0,1,3400,-60,60,524,20,25,0.51,304064.000000,0,27,0.0,0.0,21952.000000,5,0.0,0.0,0.0,1.0
7720,0,1,3400,-60,60,526,20,24,0.50,316096.000000,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7969,0,1,3400,-60,60,524,20,24,0.50,313824.000000,0,27,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8218,0,1,3400,-60,60,524,21,24,0.52,355328.000000,0,27,0.088,201,13024.000000,0,0.0,0.0,0.0,1.0
8467,0,1,3400,-60,60,522,20,24,0.50,312064.000000,0,27,0.024,0.0,17248.000000,0,0.0,0.0,0.0,1.0
8716,0,1,3400,-60,60,525,20,24,0.51,317888.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8965,0,1,3400,-60,60,522,20,24,0.51,315168.000000,0,27,0.040,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9214,0,1,3400,-60,60,520,22,25,0.52,392096.000000,0,27,0.0080,311,9408.000000,0,0.0,0.0,0.0,1.0
9463,0,1,3400,-60,60,525,20,24,0.56,317568.000000,1.0,27,0.94,0.0,21888.000000,5,0.0,0.0,0.0,1.0
9712,0,1,3400,-60,60,522,20,24,0.50,263904.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9961,0,1,3400,-60,60,520,17,24,0.50,253152.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10210,0,1,3400,-60,60,525,20,24,0.51,316736.000000,0,27,0.99,360,6080.000000,0,0.0,0.0,0.0,1.0
10459,0,1,3400,-60,60,520,21,24,0.51,287264.000000,0,27,2.0,0.0,29376.000000,0,0.0,0.0,0.0,1.0
10708,0,1,3400,-60,60,521,20,25,0.58,184064.250000,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10957,0,1,3400,-60,60,523,20,24,0.51,369274.906250,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11206,0,1,3400,-60,60,524,20,24,0.52,307309.250000,0,27,1.8,233,11020.080078,0,0.0,0.0,0.0,1.0
11455,0,1,3400,-60,60,520,21,24,0.62,304896.000000,0,27,1.0,0.0,23072.000000,5,0.0,0.0,0.0,1.0
11704,0,1,3400,-60,60,522,20,24,0.53,337024.000000,0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
