time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
0,0,0,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,1,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,1,3400,-58,58,-1475.070068,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0,1,3400,-58,58,-1541.531982,1.6,26,0.33,2900.398438,0,0.0,0.0,33,223,0,0.0,0.0,0.0,1.0
1494,0,1,3400,-58,58,-1546.103271,2.5,26,0.50,0.0,0.0,27,0.0,33,0.0,0.0,0.0,0.0,0.0,1.0
1743,0,1,3400,-58,58,-1548.350464,2.5,25,0.50,3079.364990,0,27,10,21,38158.730469,0,0.0,0.0,0.0,1.0
1992,0,1,3400,-58,58,-1551.315674,4.5,24,0.50,6342.629395,0,27,10,0.0,79968.125000,5,0.0,0.0,0.0,1.0
2241,0,1,3400,-58,58,-1549.548706,14,24,0.54,294634.906250,0,27,9.4,1986.000000,37269.839844,16,0.0,0.0,0.0,1.0
2490,0,1,3400,-58,58,-1552.612305,20,24,0.50,472573.718750,0,27,5.8,0.0,109482.070312,6,0.0,0.0,0.0,1.0
2739,0,1,3400,-58,58,-1551.383667,21,23,0.51,676253.937500,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,0,1,3400,-58,58,-1554.092773,20,24,0.50,670380.937500,0,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,0,1,3400,-58,58,-1548.007690,21,23,0.50,589682.562500,0,27,6.6,0.0,23333.333984,0,0.0,0.0,0.0,1.0
3486,0,1,3400,-58,58,-1543.940308,21,23,0.52,734916.312500,0.5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3735,0,1,3400,-58,58,-1549.304565,20,23,0.50,680380.937500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3984,0,1,3400,-58,58,-1552.746826,21,23,0.50,686055.750000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4233,0,1,3400,-58,58,-1549.777832,20,23,0.50,660253.937500,0,27,0.0080,0.0,30222.222656,3,0.0,0.0,0.0,1.0
4482,0,1,3400,-58,58,-1548.516113,21,23,0.51,703298.812500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,0,1,3400,-58,58,-1546.443115,20,23,0.50,575968.250000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4980,0,1,3400,-58,58,-1542.291260,21,23,0.50,687585.687500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,0,1,3400,-58,58,-1547.484985,21,23,0.50,700984.125000,0,27,0.0,0.0,28222.222656,0,0.0,0.0,0.0,1.0
5478,0,1,3400,-58,58,-1545.833130,21,23,0.50,693099.625000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,0,1,3400,-58,58,-1544.707031,21,23,0.50,746984.125000,0,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5976,0,1,3400,-58,58,-1551.118896,20,23,0.50,634262.937500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6225,0,1,3400,-58,58,-1546.744629,21,23,0.50,703011.937500,0,27,0.58,0.0,17179.283203,17,0.0,0.0,0.0,1.0
6474,0,1,3400,-58,58,-1543.459106,21,23,0.50,471266.937500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6723,0,1,3400,-58,58,-1543.364624,22,23,0.52,694127.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6972,0,1,3400,-58,58,-1548.309692,21,23,0.50,636143.437500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7221,0,1,3400,-58,58,-1547.565552,20,23,0.51,497111.125000,0,27,3.0,0.0,61269.839844,10,0.0,0.0,0.0,1.0
7470,0,1,3400,-58,58,-1546.134033,21,23,0.52,626581.687500,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7719,0,1,3400,-58,58,-1547.611328,20,23,0.50,708666.687500,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7968,0,1,3400,-58,58,-1547.546509,20,23,0.50,624000.000000,0,27,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8217,0,1,3400,-58,58,-1549.547119,21,23,0.52,526285.687500,0.6,27,11,0.0,27746.031250,0,0.0,0.0,0.0,1.0
8466,0,1,3400,-58,58,-1543.236084,21,23,0.51,722645.437500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8715,0,1,3400,-58,58,-1545.784668,19,23,0.50,460984.125000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8964,0,1,3400,-58,58,-1546.419312,20,23,0.50,698007.937500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9213,0,1,3400,-58,58,-1550.216919,20,23,0.50,661111.125000,0,27,0.0,0.0,23809.523438,0,0.0,0.0,0.0,1.0
9462,0,1,3400,-58,58,-1554.860596,21,24,0.50,741737.062500,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9711,0,1,3400,-58,58,-1550.090210,21,24,0.50,600000.000000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9960,0,1,3400,-58,58,-1546.722290,21,24,0.51,702438.250000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10209,0,1,3400,-58,58,-1549.105225,21,24,0.50,566539.687500,0,27,0.90,0.0,28984.126953,14,0.0,0.0,0.0,1.0
10458,0,1,3400,-58,58,-1549.283081,21,24,0.53,723729.062500,0.9,27,2.3,0.0,1561.752930,0,0.0,0.0,0.0,1.0
10707,0,1,3400,-58,58,-1548.236084,21,25,0.50,770825.375000,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
