time,nof_ue,dl_brate,ul_brate
1602370361150,0,0.0,0.0
1602370361400,0,0.0,0.0
1602370361650,0,0.0,0.0
1602370361900,0,0.0,0.0
1602370362150,0,0.0,0.0
1602370362400,0,0.0,0.0
1602370362650,0,0.0,0.0
1602370362900,0,0.0,0.0
1602370363150,1,5866.666504,1244.444458
1602370363400,1,0.0,0.0
1602370363650,2,8418.461914,49437.539062
1602370363900,2,4608.000000,33952.000000
1602370364150,2,983584.000000,266208.000000
1602370364400,2,989856.000000,33600.000000
1602370364650,2,979840.000000,165696.000000
1602370364900,2,994656.000000,48128.000000
1602370365150,2,991008.000000,83008.000000
1602370365400,2,978880.000000,0.0
1602370365650,2,980576.000000,23744.000000
1602370365900,2,989632.000000,0.0
1602370366150,2,995808.000000,37184.000000
1602370366400,2,997376.000000,0.0
1602370366650,2,991712.000000,23488.000000
1602370366900,2,990496.000000,0.0
1602370367150,2,1004704.000000,37952.000000
1602370367400,2,996544.000000,0.0
1602370367650,2,994016.000000,18368.000000
1602370367900,2,988192.000000,0.0
1602370368150,2,985504.000000,37952.000000
1602370368400,2,992956.187500,0.0
1602370368650,2,992448.000000,23488.000000
1602370368900,2,981344.000000,0.0
1602370369150,2,989847.375000,42891.566406
1602370369400,2,987296.000000,0.0
1602370369650,2,992096.000000,18368.000000
1602370369900,2,986528.000000,0.0
1602370370150,2,1007232.000000,35008.000000
1602370370400,2,996896.000000,0.0
1602370370650,2,1000608.000000,23488.000000
1602370370900,2,980352.000000,0.0
1602370371150,2,980096.000000,37952.000000
1602370371400,2,972032.000000,0.0
1602370371650,2,971584.000000,23488.000000
1602370371900,2,1001600.000000,0.0
1602370372150,2,996288.000000,46304.000000
1602370372400,2,986368.000000,0.0
1602370372650,2,1001440.000000,18624.000000
1602370372900,2,991616.000000,0.0
1602370373150,2,983488.000000,45248.000000
1602370373400,2,985312.000000,0.0
1602370373650,2,989184.000000,24256.000000
1602370373900,2,974304.000000,0.0
1602370374150,2,965824.000000,54240.000000
1602370374400,2,981664.000000,0.0
1602370374650,2,996896.000000,23488.000000
1602370374900,2,1018772.937500,0.0
1602370375150,2,995008.000000,64000.000000
1602370375400,2,981536.000000,0.0
1602370375650,2,985156.625000,0.0
1602370375900,2,1002336.000000,15808.000000
1602370376150,2,991232.000000,50016.000000
1602370376400,2,991744.000000,0.0
1602370376650,2,986656.000000,15808.000000
1602370376900,2,982656.000000,9376.000000
1602370377150,2,977792.000000,46848.000000
1602370377400,2,980736.000000,0.0
1602370377650,2,985568.000000,23488.000000
1602370377900,2,985760.000000,0.0
1602370378150,2,985408.000000,59168.000000
1602370378400,2,979328.000000,15520.000000
1602370378650,2,983776.000000,23488.000000
1602370378900,2,1006112.000000,31040.000000
1602370379150,2,995840.000000,46848.000000
1602370379400,2,991424.000000,9376.000000
1602370379650,2,980608.000000,23488.000000
1602370379900,2,986144.000000,0.0
1602370380150,2,971808.000000,50432.000000
1602370380400,2,971040.000000,0.0
1602370380650,2,996896.000000,23488.000000
1602370380900,2,986336.000000,0.0
1602370381150,2,996512.000000,47232.000000
1602370381400,2,986240.000000,0.0
1602370381650,2,986656.000000,23488.000000
1602370381900,2,992000.000000,0.0
1602370382150,2,997024.000000,43264.000000
1602370382400,2,996928.000000,9376.000000
1602370382650,2,981408.000000,23488.000000
1602370382900,2,980928.000000,0.0
1602370383150,2,976640.000000,38464.000000
1602370383400,2,976192.000000,0.0
1602370383650,2,987296.000000,0.0
1602370383900,2,997056.000000,24256.000000
1602370384150,2,1006816.000000,45664.000000
1602370384400,2,992544.000000,0.0
1602370384650,2,996864.000000,23744.000000
1602370384900,2,1002464.000000,0.0
1602370385150,2,992160.000000,43072.000000
1602370385400,2,991328.000000,0.0
1602370385650,2,981216.000000,18368.000000
1602370385900,2,985888.000000,0.0
1602370386150,2,977792.000000,36928.000000
1602370386400,2,980640.000000,0.0
1602370386650,2,991040.000000,23488.000000
1602370386900,2,981504.000000,0.0
1602370387150,3,983072.000000,39708.445312
1602370387400,4,989818.687500,272
1602370387651,9,930966.062500,39733.285156
1602370387901,9,1094496.000000,31744.000000
1602370388151,11,899772.625000,158131.906250
1602370388401,11,1071195.875000,214333.953125
1602370388651,10,1215498.000000,273068.875000
1602370388901,10,1173184.000000,126144.000000
1602370389151,9,1274048.000000,281184.000000
1602370389400,9,1300640.000000,107136.000000
1602370389650,9,1817472.000000,40288.000000
1602370389900,9,1669728.000000,0.0
1602370390150,9,1486912.000000,92480.000000
