time,nof_ue,dl_brate,ul_brate
1602760634713,0,0.0,0.0
1602760634962,0,0.0,0.0
1602760635212,0,0.0,0.0
1602760635462,0,0.0,0.0
1602760635711,0,0.0,0.0
1602760635962,0,0.0,0.0
1602760636212,0,0.0,0.0
1602760636462,0,0.0,0.0
1602760636711,0,0.0,0.0
1602760636962,0,0.0,0.0
1602760637212,0,0.0,0.0
1602760637462,0,0.0,0.0
1602760637712,0,0.0,0.0
1602760637962,1,1084.745728,237
1602760638212,1,3872.000000,57024.000000
1602760638462,1,5536.000000,76128.000000
1602760638712,1,810859.437500,338506.031250
1602760638962,1,990948.187500,50964.144531
1602760639212,1,994560.000000,51168.000000
1602760639462,1,992417.687500,34248.996094
1602760639712,1,990980.062500,105498.007812
1602760639962,1,982720.000000,51168.000000
1602760640212,1,994560.000000,17056.000000
1602760640462,1,988640.000000,51168.000000
1602760640712,1,988640.000000,71808.000000
1602760640962,1,988832.000000,34112.000000
1602760641212,1,988640.000000,34112.000000
1602760641462,1,988832.000000,51168.000000
1602760641712,1,992608.000000,88864.000000
1602760641962,1,996928.000000,68224.000000
1602760642212,1,994560.000000,34112.000000
1602760642462,1,994720.000000,17056.000000
1602760642712,1,990016.000000,71808.000000
1602760642962,1,988640.000000,34112.000000
1602760643212,1,988640.000000,0.0
1602760643462,1,988640.000000,51168.000000
1602760643712,1,988640.000000,88864.000000
1602760643962,1,988832.000000,34112.000000
1602760644212,1,988640.000000,17056.000000
1602760644462,1,988800.000000,34112.000000
1602760644712,1,994528.000000,54752.000000
1602760644962,1,998554.187500,17124.498047
1602760645212,1,994560.000000,34112.000000
1602760645462,1,994560.000000,34112.000000
1602760645712,1,982688.000000,88864.000000
1602760645962,1,994976.000000,34112.000000
1602760646212,1,982720.000000,51168.000000
1602760646462,1,984701.187500,50964.144531
1602760646712,1,994560.000000,71808.000000
1602760646962,1,988640.000000,51168.000000
1602760647212,1,988640.000000,17056.000000
1602760647462,1,989088.000000,34112.000000
1602760647712,1,994528.000000,71808.000000
1602760647962,1,994752.000000,34112.000000
1602760648212,1,994560.000000,34112.000000
1602760648462,1,988800.000000,68224.000000
1602760648712,1,988608.000000,122976.000000
1602760648962,1,988640.000000,68224.000000
1602760649212,1,988672.000000,34112.000000
1602760649462,1,988640.000000,17056.000000
1602760649712,1,994560.000000,105920.000000
1602760649962,1,988832.000000,51168.000000
1602760650212,1,988640.000000,17056.000000
1602760650462,1,988640.000000,34112.000000
1602760650712,1,994528.000000,105920.000000
1602760650962,1,994560.000000,34112.000000
1602760651212,1,987552.000000,17056.000000
1602760651462,1,999903.625000,51373.492188
1602760651712,1,988608.000000,88864.000000
1602760651962,1,988864.000000,51168.000000
1602760652212,1,984701.187500,67952.187500
1602760652462,1,986666.687500,34248.996094
1602760652712,1,990597.625000,105498.007812
1602760652962,1,988640.000000,17056.000000
1602760653212,1,988608.000000,34112.000000
1602760653462,1,995360.000000,34112.000000
1602760653712,1,994528.000000,88864.000000
1602760653962,1,994560.000000,68224.000000
1602760654212,1,994560.000000,51168.000000
1602760654462,1,990304.000000,34112.000000
1602760654712,1,988608.000000,88864.000000
1602760654962,1,988640.000000,17056.000000
1602760655212,1,985184.000000,34112.000000
1602760655462,1,993056.000000,51168.000000
1602760655712,1,988640.000000,71808.000000
1602760655962,1,988640.000000,17056.000000
1602760656212,1,988640.000000,51168.000000
1602760656462,1,994592.000000,17056.000000
1602760656712,1,994720.000000,105920.000000
1602760656962,1,994976.000000,51168.000000
1602760657212,1,994560.000000,34112.000000
1602760657462,1,988672.000000,34112.000000
1602760657712,1,983424.000000,105920.000000
1602760657962,1,994560.000000,51168.000000
1602760658212,1,988864.000000,17056.000000
1602760658462,1,988640.000000,0.0
1602760658712,1,988640.000000,105920.000000
1602760658962,1,993028.125000,68497.992188
1602760659212,1,988640.000000,34112.000000
1602760659462,1,990757.000000,33976.093750
1602760659712,1,995264.000000,105920.000000
1602760659962,8,999326.687500,35147.714844
1602760660212,8,971392.000000,100480.000000
1602760660466,9,1036409.562500,137438.328125
1602760660712,10,1058499.500000,280059.968750
1602760660962,10,1005376.000000,186144.000000
1602760661212,10,1112384.000000,216992.000000
1602760661462,10,1245440.000000,129312.000000
1602760661712,10,991424.000000,392864.000000
1602760661962,10,1279293.125000,242473.890625
1602760662212,10,1390278.875000,43059.761719
1602760662462,10,1297856.000000,20544.000000
1602760662712,10,1246618.500000,278104.406250
1602760662962,10,1237864.500000,122996.007812
1602760663212,10,1315992.000000,91469.882812
1602760663462,10,1255850.250000,28557.769531
1602760663712,10,1180768.000000,154464.000000
1602760663962,10,1268722.875000,48835.339844
1602760664212,10,924112.000000,31961.753906
1602760664462,10,1279146.750000,90020.500000
1602760664712,10,1334772.875000,97052.046875
1602760664962,10,1314182.875000,60950.234375
1602760665212,10,1312673.125000,14278.884766
1602760665462,10,1332774.000000,68847.039062
1602760665712,10,1310873.125000,158087.453125
1602760665962,10,1345179.250000,46023.902344
1602760666212,10,1396992.000000,100352.000000
1602760666462,10,1316736.000000,58944.000000
1602760666712,10,1388704.000000,177952.000000
