time,nof_ue,dl_brate,ul_brate
1602183844515,0,0.0,0.0
1602183844765,0,0.0,0.0
1602183845015,0,0.0,0.0
1602183845265,0,0.0,0.0
1602183845515,0,0.0,0.0
1602183845765,0,0.0,0.0
1602183846015,0,0.0,0.0
1602183846265,0,0.0,0.0
1602183846515,0,0.0,0.0
1602183846765,0,0.0,0.0
1602183847015,0,0.0,0.0
1602183847265,0,0.0,0.0
1602183847515,0,0.0,0.0
1602183847765,0,0.0,0.0
1602183848015,0,0.0,0.0
1602183848265,0,0.0,0.0
1602183848515,0,0.0,0.0
1602183848765,0,0.0,0.0
1602183849015,0,0.0,0.0
1602183849265,0,0.0,0.0
1602183849515,0,0.0,0.0
1602183849765,0,0.0,0.0
1602183850015,0,0.0,0.0
1602183850265,0,0.0,0.0
1602183850515,0,0.0,0.0
1602183850765,0,0.0,0.0
1602183851015,0,0.0,0.0
1602183851265,0,0.0,0.0
1602183851515,0,0.0,0.0
1602183851765,0,0.0,0.0
1602183852015,0,0.0,0.0
1602183852265,0,0.0,0.0
1602183852515,0,0.0,0.0
1602183852765,0,0.0,0.0
1602183853015,0,0.0,0.0
1602183853265,0,0.0,0.0
1602183853515,0,0.0,0.0
1602183853765,0,0.0,0.0
1602183854015,0,0.0,0.0
1602183854265,0,0.0,0.0
1602183854515,0,0.0,0.0
1602183854765,0,0.0,0.0
1602183855015,0,0.0,0.0
1602183855265,0,0.0,0.0
1602183855515,0,0.0,0.0
1602183855765,0,0.0,0.0
1602183856015,0,0.0,0.0
1602183856265,0,0.0,0.0
1602183856515,0,0.0,0.0
1602183856765,0,0.0,0.0
1602183857015,0,0.0,0.0
1602183857265,0,0.0,0.0
1602183857515,0,0.0,0.0
1602183857765,0,0.0,0.0
1602183858015,0,0.0,0.0
1602183858265,0,0.0,0.0
1602183858515,0,0.0,0.0
1602183858765,0,0.0,0.0
1602183859015,0,0.0,0.0
1602183859265,0,0.0,0.0
1602183859515,0,0.0,0.0
1602183859765,0,0.0,0.0
1602183860015,0,0.0,0.0
1602183860265,0,0.0,0.0
1602183860515,0,0.0,0.0
1602183860765,0,0.0,0.0
1602183861015,0,0.0,0.0
1602183861265,0,0.0,0.0
1602183861515,0,0.0,0.0
1602183861765,0,0.0,0.0
1602183862015,0,0.0,0.0
1602183862265,0,0.0,0.0
1602183862515,0,0.0,0.0
1602183862765,0,0.0,0.0
1602183863015,0,0.0,0.0
1602183863265,0,0.0,0.0
1602183863515,0,0.0,0.0
1602183863765,0,0.0,0.0
1602183864015,0,0.0,0.0
1602183864265,0,0.0,0.0
1602183864515,0,0.0,0.0
1602183864765,0,0.0,0.0
1602183865015,0,0.0,0.0
1602183865265,0,0.0,0.0
1602183865515,0,0.0,0.0
1602183865765,0,0.0,0.0
1602183866015,0,0.0,0.0
1602183866265,0,0.0,0.0
1602183866515,0,0.0,0.0
1602183866765,0,0.0,0.0
1602183867015,0,0.0,0.0
1602183867265,0,0.0,0.0
1602183867515,0,0.0,0.0
1602183867765,0,0.0,0.0
1602183868015,0,0.0,0.0
1602183868265,0,0.0,0.0
1602183868515,0,0.0,0.0
1602183868765,0,0.0,0.0
1602183869015,0,0.0,0.0
1602183869265,0,0.0,0.0
1602183869515,0,0.0,0.0
1602183869765,0,0.0,0.0
1602183870015,0,0.0,0.0
1602183870265,0,0.0,0.0
1602183870515,3,12860.916992,2804.351074
1602183870765,6,8611.556641,39653.777344
1602183871015,8,11176.634766,134354.890625
1602183871265,8,26240.000000,273440.000000
1602183871516,8,54342.625000,392733.062500
1602183871765,8,757783.125000,463967.875000
1602183872015,8,1179952.125000,370581.687500
1602183872265,8,1247261.000000,174714.859375
1602183872515,8,1474528.000000,45888.000000
1602183872765,8,1402688.000000,73632.000000
1602183873015,8,1369504.000000,95360.000000
1602183873265,8,1227072.000000,29216.000000
1602183873515,9,1452527.500000,43155.394531
1602183873765,9,1417120.000000,67040.000000
1602183874015,9,1145696.000000,42944.000000
1602183874265,9,1231296.000000,81088.000000
1602183874515,9,943520.000000,98144.000000
1602183874765,9,1411040.000000,148928.000000
